Date,Open,High,Low,Close,Adj Close,Volume,macd,signal,rsi,rsi_ema,upper_band,lower_band,sell_signal
2014-06-26,22.592500686645508,22.762500762939453,22.450000762939453,22.725000381469727,20.10106658935547,130516000,,,52.0418183229974,,23.53845726706521,22.339364083032446,False
2014-06-27,22.704999923706055,23.0,22.6924991607666,22.9950008392334,20.33989143371582,256116000,,,57.660448985442144,,23.53844757963009,22.378159514180947,False
2014-06-30,23.024999618530273,23.4325008392334,23.022499084472656,23.232500076293945,20.549968719482422,197929200,,,61.8899549369052,,23.539738276405302,22.45494022090915,False
2014-07-01,23.3799991607666,23.517499923706055,23.282499313354492,23.3799991607666,20.680429458618164,152892000,,,64.27670370472455,,23.584068242075425,22.47168165111305,False
2014-07-02,23.467500686645508,23.514999389648438,23.272499084472656,23.3700008392334,20.67159080505371,113860000,,,63.984179164569774,,23.620757692719263,22.469063741301735,False
2014-07-03,23.417499542236328,23.524999618530273,23.299999237060547,23.50749969482422,20.793216705322266,91567200,,,66.2583922243321,,23.674038086302005,22.45456909143237,False
2014-07-07,23.53499984741211,23.997499465942383,23.524999618530273,23.99250030517578,21.222209930419922,225872000,,,72.78604905185003,,23.842769412428346,22.37948076304773,False
2014-07-08,24.0674991607666,24.200000762939453,23.479999542236328,23.837499618530273,21.085111618041992,260888000,,,68.24223250988406,,23.918784062672714,22.344716150950333,False
2014-07-09,23.860000610351562,23.987499237060547,23.690000534057617,23.84749984741211,21.09395408630371,145744000,,,68.37938508153894,59.51894796157084,23.973019229968163,22.318980968396094,False
2014-07-10,23.440000534057617,23.887500762939453,23.3799991607666,23.760000228881836,21.016563415527344,158744000,,,65.70553620830218,60.34382639446835,24.01989934339429,22.30160086259936,False
2014-07-11,23.84000015258789,23.97249984741211,23.71500015258789,23.80500030517578,21.056360244750977,136072000,,,66.43251582288624,61.15565165159074,24.099719780538155,22.295030433084893,False
2014-07-14,23.96500015258789,24.22249984741211,23.912500381469727,24.112499237060547,21.328353881835938,171240000,,,70.96228163428826,62.463202315950404,24.22974403455006,22.29425613329662,False
2014-07-15,24.200000762939453,24.212499618530273,23.75749969482422,23.829999923706055,21.078479766845703,181911600,,,62.603991389293675,62.48197419239617,24.29396549280171,22.30803474370952,False
2014-07-16,24.24250030517578,24.274999618530273,23.684999465942383,23.69499969482422,20.959060668945312,213585200,,,59.026033157785996,62.02118205444815,24.333088182544437,22.336411977672846,False
2014-07-17,23.75749969482422,23.81999969482422,23.142499923706055,23.272499084472656,20.585344314575195,229192000,0.17630241577239048,0.15346578780538817,49.49256860087278,60.3507002606381,24.3361479762806,22.356102084754554,False
2014-07-18,23.405000686645508,23.684999465942383,23.2549991607666,23.607500076293945,20.881662368774414,199952000,0.16812668086022597,0.15639796641635573,55.61404479499919,59.71914619855291,24.358367121754945,22.398132931650814,False
2014-07-21,23.747499465942383,23.75,23.43000030517578,23.485000610351562,20.773313522338867,156316000,0.15003317980417563,0.1551250090939197,53.0806108783362,58.834008155857354,24.35018909833486,22.482060924553323,False
2014-07-22,23.670000076293945,23.72249984741211,23.530000686645508,23.68000030517578,20.9457950592041,220788000,0.14970311127268943,0.15404062952967365,56.479256072520734,58.52004121141247,24.345950572016818,22.583549435612575,False
2014-07-23,23.854999542236328,24.469999313354492,23.792499542236328,24.297500610351562,21.49199676513672,371672000,0.19699777581306677,0.16263205878635228,65.10035162625076,59.39741593339091,24.402741711427886,22.699508387754243,False
2014-07-24,24.260000228881836,24.329999923706055,24.104999542236328,24.25749969482422,21.45661735534668,182916000,0.22861605504550653,0.17582885803818313,64.21297823923132,60.039490907502966,24.417115006014093,22.85188504739167,False
2014-07-25,24.212499618530273,24.459999084472656,24.15999984741211,24.417499542236328,21.598140716552734,173876000,0.26354642056196553,0.1933723705429396,66.19771729357879,60.86058775897974,24.45466587352957,22.98358409595285,False
2014-07-28,24.454999923706055,24.809999465942383,24.387500762939453,24.7549991607666,21.89667320251465,221272000,0.3148331845324108,0.21766453334083385,69.97979086478288,62.07648150642016,24.594386207024904,23.01986359461084,False
2014-07-29,24.832500457763672,24.860000610351562,24.5625,24.594999313354492,21.755144119262695,172572000,0.3386637589660424,0.24186437846587555,66.19831079180108,62.626058744470946,24.68723927315323,23.063260452188565,False
2014-07-30,24.610000610351562,24.674999237060547,24.417499542236328,24.537500381469727,21.704280853271484,132040000,0.3488882115033931,0.26326914507337906,64.8422714550321,62.921553772545764,24.76052398725327,23.105725860158838,False
2014-07-31,24.290000915527344,24.362499237060547,23.832500457763672,23.899999618530273,21.140390396118164,227372000,0.3020681267155112,0.2710289414018055,52.099484513813636,61.47861120471482,24.746122118587127,23.173127606754672,False
2014-08-01,23.725000381469727,24.155000686645508,23.702499389648438,24.032499313354492,21.257593154907227,194044000,0.27251312851479526,0.27132577882440345,54.117712019645445,60.4971579800389,24.744821739764653,23.22692794743017,False
2014-08-04,24.092500686645508,24.145000457763672,23.792499542236328,23.897499084472656,21.138179779052734,159832000,0.23548269139813627,0.26415716133915,51.726346050063896,59.32771638937557,24.741034918364516,23.221214646759993,False
2014-08-05,23.84000015258789,23.920000076293945,23.59000015258789,23.780000686645508,21.034250259399414,223732000,0.19441358566641398,0.2502084462046028,49.669150969598505,58.03990766673863,24.740742390728638,23.2157572812074,False
2014-08-06,23.6875,23.8700008392334,23.677499771118164,23.739999771118164,20.998870849609375,154232000,0.1568304402144065,0.23153284500656354,48.955334816662514,56.82863128672848,24.740476838521598,23.20527282578504,False
2014-08-07,23.732500076293945,23.987499237060547,23.524999618530273,23.6200008392334,20.996644973754883,186844000,0.11602515003511016,0.20843130601227286,46.78322430418357,55.489243689055826,24.743600864243326,23.18814886109847,False
2014-08-08,23.565000534057617,23.704999923706055,23.31999969482422,23.684999465942383,21.054426193237305,167460000,0.08791804504480893,0.18432865381878008,48.12581810269535,54.50745361087443,24.74429550156574,23.175454139852715,False
2014-08-11,23.8174991607666,24.020000457763672,23.709999084472656,23.997499465942383,21.332218170166016,146340000,0.08982366882682769,0.1654276568203896,54.11902464232761,54.455663081734855,24.735666792238693,23.172582872067945,False
2014-08-12,24.010000228881836,24.219999313354492,23.90250015258789,23.99250030517578,21.327774047851562,135180000,0.08989425390740635,0.15032097623779295,54.0115202643346,54.396444039414824,24.741837504053915,23.1826621983997,False
2014-08-13,24.037500381469727,24.309999465942383,24.010000228881836,24.309999465942383,21.610010147094727,127664000,0.11425268804698874,0.1431073185996321,59.51235801625039,55.0785659029929,24.776502290923393,23.20949738864204,False
2014-08-14,24.332500457763672,24.392499923706055,24.200000762939453,24.375,21.667789459228516,112464000,0.1372201341718089,0.14192988171406745,60.55265324526046,55.80844421529524,24.774128718232824,23.322121052885343,False
2014-08-15,24.475000381469727,24.547500610351562,24.21500015258789,24.4950008392334,21.774459838867188,195804000,0.16322352632614567,0.14618861063648309,62.469849073963545,56.69663152978435,24.8138282595571,23.37117158785501,False
2014-08-18,24.622499465942383,24.842500686645508,24.4950008392334,24.790000915527344,22.036697387695312,190288000,0.2052692268200751,0.1580047338732015,66.74828694823314,58.03685225224419,24.883542439414597,23.43195743851509,False
2014-08-19,24.852500915527344,25.170000076293945,24.829999923706055,25.13249969482422,22.341161727905273,277596000,0.26319360445216233,0.17904250798899365,70.8965891958187,59.75148384472079,25.036635216122313,23.42411460077222,False
2014-08-20,25.110000610351562,25.272499084472656,24.987499237060547,25.142499923706055,22.35004997253418,210796000,0.3063743333402158,0.2045088730592381,71.01030885558305,61.25266051283575,25.17174037395811,23.37350937427187,False
2014-08-21,25.142499923706055,25.235000610351562,25.02750015258789,25.145000457763672,22.352272033691406,133912000,0.33691341614496295,0.23098978167638307,71.0407798089503,62.557743085651026,25.293060455258765,23.34093936926516,False
2014-08-22,25.072500228881836,25.36750030517578,25.047500610351562,25.329999923706055,22.516719818115234,176736000,0.37175837099713505,0.25914349954053345,73.2785945713802,63.987189950414916,25.433877181575816,23.291372681095083,False
2014-08-25,25.447500228881836,25.542499542236328,25.31999969482422,25.385000228881836,22.56560707092285,161080000,0.399209475399644,0.28715669471235555,73.92374617210949,65.31206411330753,25.543851523014236,23.244398446468185,False
2014-08-26,25.354999542236328,25.375,25.21500015258789,25.22249984741211,22.421161651611328,132608000,0.4032043618040291,0.31036622813069026,68.65002514584408,65.7571255843124,25.62845654725451,23.222543475633678,False
2014-08-27,25.2549991607666,25.642499923706055,25.174999237060547,25.532499313354492,22.69672966003418,209476000,0.42646863918401934,0.33358671034135606,72.65743436320912,66.67716675483197,25.77131510787213,23.17918480820453,False
2014-08-28,25.397499084472656,25.69499969482422,25.389999389648438,25.5625,22.72339630126953,273840000,0.44222881282742676,0.3553151308385702,73.01691298041749,67.5224662515767,25.9083326570253,23.208417297198334,False
2014-08-29,25.71500015258789,25.725000381469727,25.549999237060547,25.625,22.778961181640625,178380000,0.4545226376155398,0.3751566321939641,73.79001027884122,68.3581387885453,26.04130108332132,23.234698939566865,False
2014-09-02,25.764999389648438,25.934999465942383,25.68000030517578,25.825000762939453,22.95674705505371,214256000,0.47492928328098927,0.3951111624113691,76.1453417704684,69.39643251946839,26.184970525998427,23.28377966473644,False
2014-09-03,25.774999618530273,25.799999237060547,24.645000457763672,24.735000610351562,21.987804412841797,501684000,0.398553517333454,0.3957996333957861,49.85193746523105,66.79049984557008,26.16521613362985,23.39903404947562,False
2014-09-04,24.712499618530273,25.022499084472656,24.447500228881836,24.530000686645508,21.805578231811523,342872000,0.31781976357654074,0.380203659431937,46.593280871935725,64.09753731575216,26.126312119950203,23.516938154707997,False
2014-09-05,24.700000762939453,24.84749984741211,24.577499389648438,24.74250030517578,21.994468688964844,233828000,0.26789648147223843,0.3577422238399973,50.22534845643296,62.247912134509605,26.06184471375903,23.69365550749341,False
2014-09-08,24.825000762939453,24.827499389648438,24.512500762939453,24.59000015258789,21.858911514282227,185426800,0.21356459321858523,0.3289066977157149,47.71732870783576,60.31050101095309,25.984093427536024,23.86190686238097,False
2014-09-09,24.770000457763672,25.770000457763672,24.03499984741211,24.497499465942383,21.776681900024414,759385200,0.1611841178091744,0.2953621817344068,46.21001561890126,58.43043629201284,25.942142397620614,23.953857892296377,False
2014-09-10,24.502500534057617,25.27750015258789,24.440000534057617,25.25,22.44561004638672,403478400,0.17833696038691826,0.2719571374649091,57.86931400840676,58.35561998753203,25.90984707443843,24.11190318496098,False
2014-09-11,25.102500915527344,25.360000610351562,24.905000686645508,25.357500076293945,22.541170120239258,249412400,0.19831897179307845,0.257229504330543,59.228910269820965,58.47205869183722,25.913522124738492,24.21297819569608,False
2014-09-12,25.302499771118164,25.547500610351562,25.270000457763672,25.415000915527344,22.592283248901367,250504400,0.21630131010663334,0.24904386548576105,59.972981928247805,58.6721817900253,25.916595610156214,24.313904801831093,False
2014-09-15,25.702499389648438,25.762500762939453,25.360000610351562,25.407499313354492,22.585613250732422,245266000,0.22732664610366982,0.2447004216093428,59.8196013092118,58.82517105925017,25.918481871272917,24.4032683881265,False
2014-09-16,24.950000762939453,25.315000534057617,24.72249984741211,25.21500015258789,22.41448974609375,267632400,0.21801805440368938,0.2393639481682121,55.87085140994963,58.43126177267676,25.92052748756403,24.44372269554144,False
2014-09-17,25.3174991607666,25.450000762939453,25.147499084472656,25.395000457763672,22.574501037597656,243706000,0.22259946069944903,0.2360110506744595,58.621409913036906,58.45661485805812,25.938970292285852,24.451529967113565,False
2014-09-18,25.482500076293945,25.587499618530273,25.389999389648438,25.447500228881836,22.62117576599121,149197600,0.22784015152521775,0.23437687084461115,59.41595674859587,58.58452711012982,25.96173841211283,24.45926187780416,False
2014-09-19,25.572500228881836,25.587499618530273,25.125,25.239999771118164,22.43671417236328,283609600,0.21279689384317635,0.2300608754443242,54.926707555486196,58.09681783617734,25.96597288843804,24.464527332814406,False
2014-09-22,25.450000762939453,25.53499984741211,25.145000457763672,25.264999389648438,22.458948135375977,211153600,0.20058010148110839,0.22416472065168103,55.364282199087214,57.732479751231985,25.961269016059045,24.462731151787633,False
2014-09-23,25.149999618530273,25.735000610351562,25.135000228881836,25.65999984741211,22.81006622314453,253608800,0.22023273541811506,0.22337832360496784,61.69230188575992,58.26045603583571,25.996984550818706,24.454515578881004,False
2014-09-24,25.540000915527344,25.712499618530273,25.299999237060547,25.4375,22.612279891967773,240687200,0.21537104784964,0.22177686845390226,56.806870015564314,58.06664456646619,26.01322774413531,24.459772400823187,False
2014-09-25,25.127500534057617,25.177499771118164,24.43000030517578,24.467500686645508,21.75001335144043,400368000,0.13172879985346952,0.2037672547338157,41.41074516283377,55.8458579793152,26.015543692800975,24.35095658948662,False
2014-09-26,24.63249969482422,25.1875,24.600000381469727,25.1875,22.390047073364258,249482000,0.12213178382943823,0.18744016055294022,51.84373329287993,55.312241354457164,25.978468093401265,24.35053218888633,False
2014-09-29,24.662500381469727,25.110000610351562,24.657499313354492,25.02750015258789,22.24781608581543,199065200,0.10045741838936806,0.17004361212022578,49.724712636152205,54.56723752534984,25.922226280055465,24.34702401749092,False
2014-09-30,25.202499389648438,25.385000228881836,25.13249969482422,25.1875,22.390047073364258,221056400,0.09509478465136922,0.15505384662645447,51.84439342456745,54.20419164524552,25.824890624667884,24.38060959658456,False
2014-10-01,25.147499084472656,25.172500610351562,24.674999237060547,24.795000076293945,22.04114532470703,205965200,0.05849905450799042,0.13574288820276165,46.64852107233611,53.19676890219093,25.822231067898,24.38926909994868,False
2014-10-02,24.8174991607666,25.05500030517578,24.510000228881836,24.975000381469727,22.201143264770508,191031200,0.0435195289736896,0.11729821635694723,49.16469389198808,52.659158900830555,25.797691323168213,24.45830881416089,False
2014-10-03,24.860000610351562,25.052499771118164,24.760000228881836,24.905000686645508,22.138927459716797,173878400,0.02570346318193728,0.09897926572194524,48.21242291122352,52.06626076888295,25.790682987365617,24.481567188110457,False
2014-10-06,24.987499237060547,25.162500381469727,24.854999542236328,24.905000686645508,22.138927459716797,148204800,0.011452090117952451,0.08147383060114669,48.21242291122352,51.552415721195025,25.76708808520585,24.53666214367599,False
2014-10-07,24.857500076293945,25.030000686645508,24.6825008392334,24.6875,21.945587158203125,168376800,-0.017194505834019935,0.06174016331411336,45.06686008532317,50.687674969745444,25.74069659671143,24.58205368557617,False
2014-10-08,24.690000534057617,25.27750015258789,24.577499389648438,25.200000762939453,22.401159286499023,229618800,0.0014407804874849717,0.04968028674878768,52.86978448531494,50.97862290515471,25.737075719116422,24.58067463946512,False
2014-10-09,25.385000228881836,25.594999313354492,25.15250015258789,25.2549991607666,22.450050354003906,309506000,0.020411993466471046,0.043826628092324356,53.630971167039576,51.33226934007269,25.726609971432,24.580890295596806,False
2014-10-10,25.172500610351562,25.50749969482422,25.075000762939453,25.1825008392334,22.38560676574707,265326400,0.029259522219817313,0.04091320691782295,52.42891375042855,51.4784885947868,25.702609525057543,24.58164073434187,False
2014-10-13,25.332500457763672,25.44499969482422,24.952499389648438,24.952499389648438,22.181150436401367,214333600,0.017510210909026824,0.03623260771606372,48.69965322393885,51.10797721200708,25.67180558245983,24.566944684568977,False
2014-10-14,25.09749984741211,25.1299991607666,24.642499923706055,24.6875,21.945587158203125,254754400,-0.013034188989148987,0.02637924837502118,44.75012600841236,50.26026371819445,25.67426704748585,24.51173320428417,False
2014-10-15,24.49250030517578,24.787500381469727,23.795000076293945,24.385000228881836,21.676681518554688,403734400,-0.060947484736583846,0.008913901752700173,40.69312475367745,48.984645189592186,25.682564298928227,24.40243592995361,False
2014-10-16,23.887500762939453,24.43000030517578,23.852500915527344,24.065000534057617,21.392221450805664,288618000,-0.1233188746131546,-0.017532653520470787,36.88373849531249,47.37119096368823,25.71422948353201,24.232520775867407,False
2014-10-17,24.375,24.75,24.202499389648438,24.417499542236328,21.705570220947266,272718800,-0.1426604258627293,-0.04255820798892249,43.192350390281916,46.814012220567385,25.700157600438402,24.16434263607283,False
2014-10-20,24.579999923706055,24.989999771118164,24.55500030517578,24.940000534057617,22.170042037963867,310069200,-0.11450731224217847,-0.05694802883957369,51.009032696480794,47.373348284022505,25.668657638667334,24.163342712284816,False
2014-10-21,25.7549991607666,25.7549991607666,25.3174991607666,25.61750030517578,22.77229118347168,378495600,-0.03709953706858826,-0.052978330485376604,58.905091518781475,48.910914048657034,25.65831363021208,24.169436766516437,False
2014-10-22,25.709999084472656,26.02750015258789,25.649999618530273,25.747499465942383,22.887853622436523,273052400,0.03434067040285527,-0.035514530307730226,60.22964620694895,50.42007833642929,25.72773403798975,24.131016305333002,False
2014-10-23,26.020000457763672,26.262500762939453,25.907499313354492,26.207500457763672,23.296764373779297,284298800,0.12661623206675898,-0.0030883778328323836,64.5800781402234,52.308078310268506,25.96038582160983,24.072364498824744,False
2014-10-24,26.295000076293945,26.372499465942383,26.13249969482422,26.30500030517578,23.38344383239746,188215600,0.20524674561902856,0.03857864685753981,65.44293668392815,54.05939276008979,26.169939689950926,23.974560661001224,False
2014-10-27,26.212499618530273,26.3700008392334,26.174999237060547,26.27750015258789,23.358991622924805,136750800,0.2623191102114397,0.0833267395283198,64.96224250361084,55.51310605922593,26.35106520816469,23.91843514278746,False
2014-10-28,26.350000381469727,26.684999465942383,26.337499618530273,26.684999465942383,23.72123146057129,192243600,0.33655160193791644,0.13397171201023914,68.6382988358916,57.263131762781356,26.601420850720867,23.817829446825517,False
2014-10-29,26.662500381469727,26.842500686645508,26.59000015258789,26.834999084472656,23.854568481445312,210751600,0.402841397196827,0.1877456490475567,69.89056436894029,58.94678944360255,26.85741441614949,23.765835782214772,False
2014-10-30,26.739999771118164,26.837499618530273,26.475000381469727,26.7450008392334,23.774566650390625,162619200,0.4430077141219364,0.23879806206243265,68.13271727425504,60.17157982102288,27.05734736382435,23.74290288031628,False
2014-10-31,27.002500534057617,27.010000228881836,26.802499771118164,27.0,24.001243591308594,178557200,0.48977034318000534,0.2889925182859472,70.40406684193769,61.53591142381152,27.28402815058297,23.725722024893102,False
2014-11-03,27.05500030517578,27.575000762939453,27.002500534057617,27.350000381469727,24.3123722076416,209130400,0.5487465605572197,0.34094332674020167,73.22494170125952,63.09444879413792,27.554437448937627,23.69981269602087,False
2014-11-04,27.34000015258789,27.372499465942383,26.93000030517578,27.149999618530273,24.134578704833984,166297600,0.572744999799955,0.38730366135215233,69.16794659923524,63.904248501484226,27.735481595058495,23.765018511753027,False
2014-11-05,27.274999618530273,27.325000762939453,27.032499313354492,27.21500015258789,24.19236946105957,149743600,0.5902054150311962,0.4278840120879611,69.75445842091602,64.6842764907418,27.917176627839716,23.78482341793665,False
2014-11-06,27.149999618530273,27.197500228881836,26.950000762939453,27.174999237060547,24.261550903320312,139874000,0.5939682836742186,0.46110086640521264,68.88601195292937,65.24450788570013,28.071093512925927,23.822906540479835,False
2014-11-07,27.1875,27.329999923706055,27.137500762939453,27.252500534057617,24.330745697021484,134766000,0.5963299704492968,0.4881466872140295,69.67380603299426,65.83508097200601,28.21680993023723,23.884190092650957,False
2014-11-10,27.2549991607666,27.332500457763672,27.167499542236328,27.207500457763672,24.290569305419922,108782000,0.5877947620308319,0.50807630217739,68.58789691005678,66.20212309707945,28.323957657180113,24.002542472519597,False
2014-11-11,27.174999237060547,27.4375,27.100000381469727,27.424999237060547,24.48475456237793,109769200,0.5917594470938283,0.5248129311606776,70.94497242085255,66.83450300691587,28.415911599767245,24.184338453638514,False
2014-11-12,27.344999313354492,27.857500076293945,27.342500686645508,27.8125,24.830707550048828,187769600,0.6190337261999623,0.5436570901685346,74.60161863003515,67.87011842333177,28.492141074347092,24.45085895617049,False
2014-11-13,27.950000762939453,28.362499237060547,27.899999618530273,28.204999923706055,25.181137084960938,238091600,0.6646584832175044,0.5678573687783286,77.6674711083278,69.17643211466458,28.509988662326673,24.84701130715575,False
2014-11-14,28.287500381469727,28.547500610351562,27.802499771118164,28.545000076293945,25.484678268432617,176254400,0.7199524391132712,0.5982763828453171,79.92776618781244,70.60994332441763,28.575534080472984,25.194215942415198,False
2014-11-17,28.5674991607666,29.31999969482422,28.325000762939453,28.497499465942383,25.442272186279297,186986800,0.7512801058512721,0.6288771274465081,78.7289123219126,71.69247252408363,28.64242533002987,25.483074586046794,False
2014-11-18,28.485000610351562,28.922500610351562,28.47249984741211,28.86750030517578,25.772602081298828,176896000,0.7967787139084841,0.6624574447389033,81.1061725265128,72.94763252440751,28.84494892147439,25.605550994602268,False
2014-11-19,28.860000610351562,28.934999465942383,28.450000762939453,28.667499542236328,25.59404182434082,167476800,0.8073911953836799,0.6914441948678587,76.15188393416844,73.37486604570897,28.95789049989124,25.784609423814818,False
2014-11-20,28.727500915527344,29.21500015258789,28.712499618530273,29.077499389648438,25.96009063720703,173582000,0.839211318892751,0.7209976196728372,78.9857424901072,74.12298290496207,29.171992829256684,25.857506987637844,False
2014-11-21,29.377500534057617,29.392499923706055,29.00749969482422,29.11750030517578,25.99579620361328,228717200,0.8577689095599546,0.7483518776502607,79.24487409520414,74.80590173032768,29.35490880996047,25.955841006934058,False
2014-11-24,29.212499618530273,29.6924991607666,29.155000686645508,29.657499313354492,26.4779052734375,189803200,0.9056100321361527,0.7798035085474391,82.4000617467158,75.81845639917942,29.61215678749902,26.03659294547217,False
2014-11-25,29.767499923706055,29.9375,29.362499237060547,29.399999618530273,26.248014450073242,275361600,0.9122307646855319,0.8062889597750577,76.43314483799536,75.90041485768822,29.79297384497864,26.127275903251338,False
2014-11-26,29.485000610351562,29.774999618530273,29.457500457763672,29.75,26.560487747192383,163073200,0.9349424144675531,0.8320196507135568,78.6917801065157,76.27259689086522,30.01948721901817,26.19226262076454,False
2014-11-28,29.8174991607666,29.850000381469727,29.512500762939453,29.732500076293945,26.54486656188965,99257600,0.9406858223547765,0.8537528850418007,78.28777140045888,76.5412868254777,30.186945184234464,26.323554579254303,False
2014-12-01,29.702499389648438,29.8125,27.8174991607666,28.767499923706055,25.683320999145508,335256000,0.8574855078451087,0.8544994096024623,59.99587748932525,74.33523224732404,30.197689534254387,26.48956022160499,False
2014-12-02,28.375,28.9375,28.1875,28.657499313354492,25.585113525390625,237395600,0.7737531841659546,0.8383501645151608,58.32302674461608,72.20027151362964,30.20975125643052,26.60824839261733,False
2014-12-03,28.9375,29.087499618530273,28.77750015258789,28.982500076293945,25.87527084350586,172253600,0.7252592229519195,0.8157319762025125,61.71920661458243,70.80279619375668,30.22047639456798,26.780773300256236,False
2014-12-04,28.9424991607666,29.299999237060547,28.822500228881836,28.872499465942383,25.777067184448242,168178000,0.6702253388621422,0.7866306487344384,59.93888458105325,69.35427464539622,30.20445887478069,26.962540751378974,False
2014-12-05,28.997499465942383,29.020000457763672,28.65999984741211,28.75,25.667701721191406,153275600,0.6096976906384306,0.7512440571152369,57.93468634328354,67.83166287178119,30.149351627702174,27.17514807475144,False
2014-12-08,28.524999618530273,28.662500381469727,27.905000686645508,28.100000381469727,25.087387084960938,230659600,0.5034758007725557,0.7016904058467006,48.64081866643827,65.27288364440213,30.0721172199855,27.337132467209322,False
2014-12-09,27.547500610351562,28.575000762939453,27.337499618530273,28.530000686645508,25.471290588378906,240832000,0.448817925070891,0.6511159096915387,53.90849474913855,63.75763179170032,29.958338910578917,27.583160799504093,False
2014-12-10,28.602500915527344,28.712499618530273,27.885000228881836,27.987499237060547,24.98694610595703,178261200,0.3576035999808056,0.5924134477493921,47.31498705400116,61.5652791600071,29.879472404218063,27.718277305864945,False
2014-12-11,28.065000534057617,28.450000762939453,27.834999084472656,27.905000686645508,24.913293838500977,165606800,0.2754830495212097,0.5290273681037556,46.38586017430259,59.541356628579834,29.86784035857059,27.739159420176968,False
2014-12-12,27.614999771118164,27.967500686645508,27.395000457763672,27.4325008392334,24.49144744873047,224112400,0.17031188341860926,0.4572842711667263,41.37456712309222,57.11911802784815,29.961177707583182,27.56857216271711,False
2014-12-15,27.674999237060547,27.899999618530273,26.587499618530273,27.0575008392334,24.15665626525879,268872400,0.05605741557846855,0.37703890004907475,37.877088616710594,54.553514106363146,30.098466611218246,27.28253333537599,False
2014-12-16,26.592500686645508,27.540000915527344,26.565000534057617,26.6875,23.826318740844727,243162800,-0.06361276053802101,0.2889085679316556,34.75533123146776,51.91375638971043,30.256671667008604,26.9433283329914,False
2014-12-17,26.780000686645508,27.459999084472656,26.704999923706055,27.352500915527344,24.420026779174805,213647200,-0.10359800770359584,0.2104072528046053,43.73151967248326,50.82279149408014,30.261647017754846,26.78685304328031,False
2014-12-18,27.967500686645508,28.162500381469727,27.665000915527344,28.162500381469727,25.143184661865234,236024800,-0.06912953446522607,0.15449989535063902,52.33364971212794,51.02423925648652,30.242005100278394,26.755995044680102,False
2014-12-19,28.065000534057617,28.309999465942383,27.915000915527344,27.94499969482422,24.949005126953125,353719200,-0.05868700155258111,0.11186251596999498,50.1180291594395,50.90341124354691,30.180101177500376,26.704648997975696,False
2014-12-22,28.040000915527344,28.372499465942383,27.99250030517578,28.235000610351562,25.207910537719727,180670000,-0.026702755991458105,0.08414946157770437,52.97661768381868,51.17983876891648,30.109783312974635,26.686716893019018,False
2014-12-23,28.3075008392334,28.332500457763672,28.114999771118164,28.135000228881836,25.118633270263672,104113600,-0.009316807637834046,0.06545620773459668,51.872707027908845,51.2722212034488,29.935470827393193,26.708779470153193,False
2014-12-24,28.145000457763672,28.177499771118164,28.002500534057617,28.002500534057617,25.000341415405273,57918400,-0.0061589399092873975,0.05113317820581986,50.37488011839201,51.15257572544123,29.79219290327824,26.71230748582088,False
