timestamp,open,high,low,close,volume,trade_count,vwap,BB_upper,BB_mid,BB_lower,MACD,MACD_signal,RSI,RSI_ema,Volume,RSI_signal,MACD_flip,BB_diverging,Signal
2024-06-11 14:00:00+00:00,66826.48,67103.5785,66826.48,66839.543,0.0,0.0,0.0,70232.60784218546,68142.20647500001,66051.80510781457,,,14.923159183530418,,0.0,0,0,-1.0,
2024-06-11 15:00:00+00:00,66933.0,67051.255,66206.9,66215.6795,0.001,1.0,66206.9,70136.68756331023,67979.48635000002,65822.28513668981,,,12.094169991787428,,0.001,0,0,1.0,
2024-06-11 16:00:00+00:00,66300.4795,66729.33,66300.4795,66456.485,0.0,0.0,0.0,69924.61314992329,67818.38110000003,65712.14905007677,,,18.51525384720562,,0.0,0,0,-1.0,
2024-06-11 17:00:00+00:00,66504.415,66745.215,66220.1795,66744.12,0.0,0.0,0.0,69663.03376307525,67675.55185000002,65688.06993692479,,,25.5140749184527,,0.0,0,0,-1.0,
2024-06-11 18:00:00+00:00,66803.64,67205.5495,66675.462,67122.05,0.0,0.0,0.0,69365.48766089824,67555.75985000003,65746.03203910182,,,33.585758203830245,,0.0,0,0,-1.0,
2024-06-11 19:00:00+00:00,67164.8,67558.11,67128.048,67422.055,0.0,0.0,0.0,69011.43387897102,67449.46585000002,65887.49782102903,,,39.21663998221517,,0.0,0,0,-1.0,
2024-06-11 20:00:00+00:00,67383.9945,67511.25,67204.45,67270.963,0.0,0.0,0.0,68613.72848035635,67341.69752500003,66069.6665696437,,,37.492557963687396,19.13133956020889,0.0,0,0,-1.0,
2024-06-11 21:00:00+00:00,67314.469,67418.3415,67208.2,67406.825,0.0,0.0,0.0,68428.2724805913,67284.07960000003,66139.88671940875,,,40.04499028613139,21.919826323665223,0.0,0,0,-1.0,
2024-06-11 22:00:00+00:00,67424.35,67598.325,67314.0105,67381.75,0.0,0.0,0.0,68292.08873168433,67239.55160000002,66187.01446831571,,,39.722595692505294,24.293528906177233,0.0,0,0,-1.0,
2024-06-11 23:00:00+00:00,67397.259,67584.98,67322.445,67334.3915,0.0,0.0,0.0,68073.70408031283,67182.75667500001,66291.80926968719,,,39.08261792843447,26.2654074424782,0.0,0,0,-1.0,
2024-06-12 00:00:00+00:00,67314.78,67431.711,67196.425,67218.895,0.0,0.0,0.0,67943.94885878096,67142.07450000002,66340.20014121907,,,37.496016065193054,27.762821925506845,0.0,0,0,-1.0,
2024-06-12 01:00:00+00:00,67206.403,67257.53,66933.532,67157.0715,0.0,0.0,0.0,67832.05830247527,67105.71285000001,66379.36739752475,,,36.638598042470925,28.946258741102056,0.0,0,0,-1.0,
2024-06-12 02:00:00+00:00,67165.26,67547.226,67165.26,67407.7565,0.0,0.0,0.0,67797.93241077871,67095.368925,66392.8054392213,-498.12209433913813,-757.1788634210097,42.39109678080858,30.738903813062926,0.0,0,0,-1.0,-758.1788634210097
2024-06-12 03:00:00+00:00,67474.375,67478.22,67365.4685,67422.502,0.0,0.0,0.0,67766.23388208188,67086.18335,66406.13281791813,-444.7523462301324,-694.6935599828342,42.720514307740196,32.3364518790199,0.0,0,0,-1.0,-695.6935599828342
2024-06-12 04:00:00+00:00,67456.5,67610.2,67413.21,67459.49,0.0,0.0,0.0,67752.67728717862,67082.2601,66411.84291282138,-394.91942852386273,-634.7387336910399,43.59184896572605,33.837171490580715,0.0,0,0,-1.0,-635.7387336910399
2024-06-12 05:00:00+00:00,67459.34,67506.76,67216.6225,67243.665,0.0,0.0,0.0,67764.54001847995,67090.44785000001,66416.35568152007,-368.5928470899089,-581.5095563708137,39.788477178193546,34.63067891559576,0.0,0,0,1.0,-580.5095563708137
2024-06-12 06:00:00+00:00,67290.45,67389.75,67263.2,67307.705,0.0,0.0,0.0,67785.51004130224,67107.9431,66430.37615869776,-338.65751580016513,-532.939148256684,41.42166001718532,35.536143062474366,0.0,0,0,1.0,-531.939148256684
2024-06-12 07:00:00+00:00,67290.35,67476.069,67229.275,67458.225,0.0,0.0,0.0,67822.96234090666,67135.33060000002,66447.69885909338,-299.3372703076311,-486.2187726668734,45.18507079213801,36.82266675976285,0.0,0,0,1.0,-485.2187726668734
2024-06-12 08:00:00+00:00,67457.71,67543.965,67378.6525,67391.025,0.0,0.0,0.0,67847.61490311903,67152.47935000001,66457.34379688099,-270.48024298090604,-443.07106672967996,43.83116839207736,37.75713364407145,0.0,0,0,1.0,-442.07106672967996
2024-06-12 09:00:00+00:00,67367.7845,67782.59,67358.61,67744.177,0.0,0.0,0.0,67919.768351969,67200.2187,66480.66904803099,-216.61739544026204,-397.7803324717964,51.97512922718014,39.65286638848595,0.0,0,0,1.0,-396.7803324717964
2024-06-12 10:00:00+00:00,67797.73,68021.693,67797.73,67996.45,0.0,0.0,0.0,68035.9758882483,67258.06405,66480.1522117517,-151.8242425757635,-348.58911449258983,56.794327962140066,41.938394598306495,0.0,0,0,1.0,-347.58911449258983
2024-06-12 11:00:00+00:00,67987.1055,67987.1055,67723.9175,67786.5455,0.0,0.0,0.0,67983.92183830982,67336.60734999999,66689.29286169016,-116.07470409131201,-302.08623241233425,52.10883137805259,43.29445283560597,0.0,0,0,-1.0,-303.08623241233425
2024-06-12 12:00:00+00:00,67784.1115,69445.669,67747.175,69337.7885,0.0,0.0,0.0,68471.64128182894,67480.67252499999,66489.70376817104,37.00286257418338,-234.26841341503072,71.09049004477379,47.00059113016168,0.0,0,0,1.0,-233.26841341503072
2024-06-12 13:00:00+00:00,69366.74,69589.7195,69105.085,69329.9685,0.0,0.0,0.0,68830.87860320501,67609.96494999998,66389.05129679495,155.8899263425992,-156.23674546350472,70.93785004789292,50.19222565252585,0.0,0,0,1.0,-155.23674546350472
2024-06-12 14:00:00+00:00,69302.0895,69995.8145,69302.0895,69953.65,0.0,0.0,0.0,69320.43318247887,67751.54494999998,66182.6567175211,297.0109087669407,-65.58721461741564,75.4628779012612,53.56164595235723,0.0,0,0,1.0,-64.58721461741564
2024-06-12 15:00:00+00:00,69940.86,69985.78,69552.56,69745.98,0.0,0.0,0.0,69651.34584236433,67867.74119999997,66084.13655763562,387.6247735294164,25.05518301195077,71.47237774352587,55.94974352451305,0.0,0,0,1.0,26.05518301195077
2024-06-12 16:00:00+00:00,69760.355,69787.76,69301.95,69624.519,0.0,0.0,0.0,69901.63351448452,67985.41899999998,66069.20448551544,444.5119693002489,108.9465402696104,69.16854789985723,57.712250774558946,0.0,0,0,1.0,109.9465402696104
2024-06-12 17:00:00+00:00,69579.33,69878.365,69493.9005,69850.055,0.0,0.0,0.0,70166.85309398106,68107.58049999998,66048.3079060189,502.00752189221384,187.5587365941311,71.03553527432774,59.48868870786145,0.0,0,0,1.0,188.5587365941311
2024-06-12 18:00:00+00:00,69103.822,69629.7265,68634.733,68827.758,0.0,0.0,0.0,70233.67236174196,68179.88089999997,66126.08943825799,459.7822537304455,242.00344002139397,54.82861277688011,58.86734525039727,0.0,-2,0,-1.0,239.00344002139397
2024-06-12 19:00:00+00:00,68909.45,69173.126,67287.54,67540.63,0.0,0.0,0.0,70228.91593092996,68190.19282499999,66151.46971907002,318.78321737884835,257.35939549288486,41.87458670869305,56.601644111503376,0.0,0,0,-1.0,256.35939549288486
2024-06-12 20:00:00+00:00,67613.1145,68285.175,67512.4365,68102.0915,0.0,0.0,0.0,70224.69433368226,68234.35264999999,66244.01096631771,249.4699812928011,255.78151265286812,47.681384206054254,55.41227612411016,0.0,0,-1,-1.0,254.78151265286812
2024-06-12 21:00:00+00:00,68205.08,68636.6095,68186.14,68558.2775,0.0,0.0,0.0,70235.91618885598,68304.41295,66372.90971114402,228.71268257817428,250.36774663792934,51.88709016115729,54.942251329049775,0.0,0,0,-1.0,249.36774663792934
2024-06-12 22:00:00+00:00,68497.28,68541.03,68269.5745,68321.25,0.0,0.0,0.0,70237.3126241312,68350.087625,66462.8626258688,190.93525272964325,238.48124785627212,49.653645158065146,54.23710383958516,0.0,0,0,-1.0,237.48124785627212
2024-06-12 23:00:00+00:00,68344.135,68344.135,68151.045,68277.75,0.0,0.0,0.0,70232.21601196221,68392.85002499999,66553.48403803777,155.69156549527543,221.92331138407278,49.23479059961102,53.57012874092194,0.0,0,0,-1.0,220.92331138407278
2024-06-13 00:00:00+00:00,68221.71,68398.945,68022.6965,68336.47,0.0,0.0,0.0,70226.10670604312,68436.699025,66647.29134395687,130.98894369631307,203.73643784652083,49.84977831469474,53.07408201742498,0.0,0,0,-1.0,202.73643784652083
2024-06-13 01:00:00+00:00,68350.5535,68350.5535,68003.865,68015.815,0.0,0.0,0.0,70191.9253901814,68475.30652499999,66758.68765981859,84.56296999404731,179.90174427602614,46.53455721964663,52.202145377721195,0.0,0,0,-1.0,178.90174427602614
2024-06-13 02:00:00+00:00,67928.741,68152.5665,67705.685,67705.685,0.0,0.0,0.0,70165.83452080112,68495.20552499998,66824.57652919885,22.485948204586748,148.41858506173827,43.51996710604928,51.04452160816494,0.0,0,0,-1.0,147.41858506173827
2024-06-13 03:00:00+00:00,67711.455,67823.785,67051.52,67442.25,0.0,0.0,0.0,70167.03226664058,68494.40677499998,66821.78128335938,-47.42090303450823,109.25068744248897,41.085226233327546,49.716615558186625,0.0,0,0,1.0,110.25068744248897
2024-06-13 04:00:00+00:00,67504.75,67658.72,67384.4465,67395.795,0.0,0.0,0.0,70166.64261528119,68494.64527499999,66822.64793471879,-105.3566308938025,66.32922377523067,40.65330582205564,48.50817426003583,0.0,0,0,-1.0,65.32922377523067
2024-06-13 05:00:00+00:00,67416.2865,67640.595,67399.085,67597.25,0.0,0.0,0.0,70173.65071511934,68487.29892499998,66800.94713488063,-133.47674097280833,26.36803082562287,43.43064878861875,47.831170863846886,0.0,0,0,1.0,27.36803082562287
2024-06-13 06:00:00+00:00,67540.67,67592.575,67362.6205,67521.2245,0.0,0.0,0.0,70189.8045449999,68463.53764999998,66737.27075500006,-160.0517760378716,-10.915930547076027,42.620037356445515,47.13635306286004,0.0,0,0,1.0,-9.915930547076027
2024-06-13 07:00:00+00:00,67542.9,67706.6835,67432.54,67692.66,0.0,0.0,0.0,70192.94142410863,68458.84337499998,66724.74532589133,-165.3729542109213,-41.807335279845084,45.108042546752216,46.86591166071233,0.0,0,0,1.0,-40.807335279845084
2024-06-13 08:00:00+00:00,67744.7,67753.29,67512.551,67573.295,0.0,0.0,0.0,70096.39155560812,68370.61869999998,66644.84584439184,-177.17937068027095,-68.88174235993026,43.687642880339126,46.4421424899959,0.0,0,0,-1.0,-69.88174235993026
2024-06-13 09:00:00+00:00,67535.151,67578.365,67203.672,67391.18,0.0,0.0,0.0,69990.79679175228,68273.67927499997,66556.56175824767,-198.93796625391406,-94.89298713872702,41.538521174876664,45.78832631464667,0.0,0,0,-1.0,-95.89298713872702
2024-06-13 10:00:00+00:00,67424.565,67959.42,67252.125,67847.96,0.0,0.0,0.0,69709.80332416073,68168.39477499998,66626.98622583922,-177.27990903948375,-111.37037151887837,48.39554471692914,46.13595543495099,0.0,2,0,-1.0,-110.37037151887837
2024-06-13 11:00:00+00:00,67877.1525,67968.17,67661.2595,67661.2595,0.0,0.0,0.0,69437.53485609854,68064.15874999997,66690.7826439014,-173.18454901063524,-123.73320701722974,46.019623743182855,46.12044454271524,0.0,-2,0,-1.0,-126.73320701722974
2024-06-13 12:00:00+00:00,67768.609,68395.1,67515.365,67725.1775,0.0,0.0,0.0,69146.52925746026,67969.19167499998,66791.8540925397,-162.90344871442358,-131.5672553566685,46.97932104424314,46.23496140958563,0.0,2,0,-1.0,-130.5672553566685
2024-06-13 13:00:00+00:00,67786.445,68238.215,67583.95,67583.95,0.0,0.0,0.0,68666.39510757392,67855.88642499998,67045.37774242603,-164.25801744285855,-138.1054077739065,45.07258064710374,46.079977307921375,0.0,-2,0,-1.0,-141.1054077739065
2024-06-13 14:00:00+00:00,67566.5285,67723.436,67166.285,67392.105,0.0,0.0,0.0,68484.40735170133,67784.10377499998,67083.80019829863,-178.75127764385252,-146.2345817478957,42.54640470120235,45.60883429369217,0.0,0,0,-1.0,-147.2345817478957
2024-06-13 15:00:00+00:00,67348.9725,67537.265,66386.8125,66441.779,0.0,0.0,0.0,68638.48054670922,67729.16122499997,66819.84190329073,-263.8788259193534,-169.76343058218725,32.75342765353068,43.89478007500397,0.0,0,0,1.0,-168.76343058218725
2024-06-13 16:00:00+00:00,66476.8,67000.0595,66285.1595,67000.0595,0.0,0.0,0.0,68619.16245042378,67674.05962499997,66728.95679957615,-283.0318358113291,-192.41711162801562,41.301074182661395,43.54895262269163,0.0,0,0,1.0,-191.41711162801562
2024-06-13 17:00:00+00:00,67016.865,67076.55,66648.9085,66923.32,0.0,0.0,0.0,68499.41826919778,67592.31174999996,66685.20523080215,-300.93399073168985,-214.12048744875045,40.53830493254607,43.14753293067222,0.0,0,0,-1.0,-215.12048744875045
2024-06-13 18:00:00+00:00,66864.23,66975.0,66715.991,66882.915,0.0,0.0,0.0,68412.8818160182,67520.39499999997,66627.90818398175,-314.75363927919534,-234.24711781483944,40.11818437913466,42.743619790467214,0.0,0,0,-1.0,-235.24711781483944
2024-06-13 19:00:00+00:00,66853.236,66873.847,66608.5015,66632.793,0.0,0.0,0.0,68339.43734983502,67438.14714999998,66536.85695016493,-341.94681532890536,-255.78705731765262,37.525574572953815,42.047880428132096,0.0,0,0,1.0,-254.78705731765262
2024-06-13 20:00:00+00:00,66629.4,66747.27,66564.09,66652.3165,0.0,0.0,0.0,68217.69260392936,67353.93947499998,66490.1863460706,-357.797750235899,-276.1891959013019,37.86312276042372,41.48991273910431,0.0,0,0,-1.0,-277.1891959013019
2024-06-13 21:00:00+00:00,66712.645,66985.9345,66688.875,66960.838,0.0,0.0,0.0,68124.73759684885,67301.19062499997,66477.6436531511,-341.52770493242133,-289.2568977075258,43.095428440744726,41.703981499323035,0.0,2,0,-1.0,-288.2568977075258
2024-06-13 22:00:00+00:00,66960.656,66996.305,66863.265,66882.3645,0.0,0.0,0.0,68080.88449858119,67260.02459999998,66439.16470141876,-331.1484591256158,-297.6352099911438,42.12381469427857,41.75995925865044,0.0,0,0,-1.0,-298.6352099911438
2024-06-13 23:00:00+00:00,66873.75,66888.541,66673.645,66783.25,0.0,0.0,0.0,68068.67411738659,67227.07459999996,66385.47508261334,-327.14936957185273,-303.5380419072856,40.870468858040006,41.641360538569046,0.0,-2,0,1.0,-304.5380419072856
2024-06-14 00:00:00+00:00,66856.725,66868.4855,66624.934,66766.9645,0.0,0.0,0.0,68056.43642991474,67195.63307499998,66334.82972008521,-321.5871100118238,-307.14785552819325,40.656416061118136,41.51003460824226,0.0,0,0,1.0,-306.14785552819325
2024-06-14 01:00:00+00:00,66725.15,66801.2845,66485.25,66769.4925,0.0,0.0,0.0,68013.42534297668,67154.24519999998,66295.06505702327,-313.3627401569538,-308.39083245394534,40.708327807810335,41.403140368184665,0.0,0,0,-1.0,-309.39083245394534
2024-06-14 02:00:00+00:00,66735.708,67004.926,66721.635,66987.308,0.0,0.0,0.0,67972.5219746868,67127.54937499997,66282.57677531315,-285.9724647418043,-303.9071589115171,45.159644820983544,41.90400762855785,0.0,2,1,-1.0,-302.9071589115171
2024-06-14 03:00:00+00:00,66975.5,66975.5,66687.77,66750.5715,0.0,0.0,0.0,67898.76997512885,67080.44494999998,66262.1199248711,-280.1388647471322,-299.15350007864015,41.51186824781998,41.851722377792804,0.0,-2,0,-1.0,-302.15350007864015
2024-06-14 04:00:00+00:00,66766.055,66828.821,66766.055,66780.3,0.0,0.0,0.0,67836.2853632927,67040.79519999998,66245.30503670726,-270.00441045219486,-293.3236821533511,42.14387182504623,41.8906756374266,0.0,2,0,-1.0,-292.3236821533511
2024-06-14 05:00:00+00:00,66743.469,67226.35,66710.1115,67114.8585,0.0,0.0,0.0,67807.09721673052,67026.97912499998,66246.86103326945,-232.29891024444078,-281.11872777156907,48.84330447678102,42.81769281600719,0.0,0,0,-1.0,-282.11872777156907
2024-06-14 06:00:00+00:00,67046.397,67104.65,66885.9,66995.15,0.0,0.0,0.0,67667.50191975135,66984.33862499999,66301.17533024863,-209.65967891081527,-266.8269179994183,46.757022021164104,43.34293671002811,0.0,0,0,-1.0,-267.8269179994183
2024-06-14 07:00:00+00:00,66970.6835,67078.465,66898.54,66898.54,0.0,0.0,0.0,67555.07257333804,66946.20264999999,66337.33272666195,-197.2398859410314,-252.90951158774092,45.083366098033814,43.5749939617622,0.0,0,0,-1.0,-253.90951158774092
2024-06-14 08:00:00+00:00,66934.3205,67222.35,66855.9585,67161.9395,0.0,0.0,0.0,67423.50917373822,66918.04075,66412.57232626178,-164.2496049995534,-235.17753027010343,50.306122482336924,44.4724777645055,0.0,0,0,-1.0,-236.17753027010343
2024-06-14 09:00:00+00:00,67137.57,67137.57,66930.1155,66976.026,0.0,0.0,0.0,67292.35190537568,66887.64455,66482.93719462432,-151.36143497419835,-218.41431121092242,46.914673986682764,44.79810392746247,0.0,0,0,-1.0,-219.41431121092242
2024-06-14 10:00:00+00:00,66912.5355,67009.325,66837.76,66894.655,0.0,0.0,0.0,67195.07799130768,66862.77205,66530.46610869232,-146.03008313126338,-203.9374655949906,45.46979721533054,44.88766303251155,0.0,0,0,-1.0,-204.9374655949906
2024-06-14 11:00:00+00:00,66859.3505,67119.938,66842.7575,67040.532,0.0,0.0,0.0,67171.48358221832,66892.7097,66613.93581778169,-128.55202589668625,-188.86037765532973,48.53018571386854,45.37333272335915,0.0,0,0,-1.0,-189.86037765532973
2024-06-14 12:00:00+00:00,67037.2955,67246.957,67001.9475,67065.26,0.0,0.0,0.0,67181.14036102811,66895.969725,66610.7990889719,-111.42080697049096,-173.37246351836197,49.05216353073593,45.86384349767605,0.0,0,0,1.0,-172.37246351836197
2024-06-14 13:00:00+00:00,67127.27,67365.4975,66954.3415,67085.945,0.0,0.0,0.0,67200.96177783179,66904.10097500001,66607.24017216823,-95.07907354432973,-157.71378552355552,49.51340331227414,46.3504514729558,0.0,0,0,1.0,-156.71378552355552
2024-06-14 14:00:00+00:00,67103.343,67103.343,66561.0265,66998.02,0.0,0.0,0.0,67209.30276813082,66909.85622500001,66610.4096818692,-88.20615905323939,-143.8122602294923,47.54311326320982,46.50947304498967,0.0,0,0,1.0,-142.8122602294923
2024-06-14 15:00:00+00:00,66944.662,67035.135,66335.775,66377.745,0.0,0.0,0.0,67258.0655991495,66897.103825,66536.1420508505,-131.29682537443296,-141.30917325848043,36.50653235007763,45.1757476190014,0.0,-2,0,1.0,-142.30917325848043
2024-06-14 16:00:00+00:00,66415.8445,66476.99,65187.9,65298.6145,0.001,1.0,65805.5,67611.09498080079,66829.418725,66047.7424691992,-249.6455431431823,-162.9764472354208,25.44129877272342,42.544487772831005,0.001,0,-1,1.0,-161.9764472354208
2024-06-14 17:00:00+00:00,65296.45,65747.645,65075.33,65403.679,0.0,0.0,0.0,67746.47930176144,66751.56077499999,65756.64224823854,-331.1427203905623,-196.60970186644911,27.73780622684364,40.57026356669935,0.0,0,0,1.0,-195.60970186644911
2024-06-14 18:00:00+00:00,65382.75,65516.905,65106.7,65513.1925,0.0,0.0,0.0,67811.99802017196,66683.10217499999,65554.20632982803,-382.4839593121287,-233.78455335558505,30.152793847032882,39.181267604077156,0.0,0,0,1.0,-232.78455335558505
2024-06-14 19:00:00+00:00,65474.6795,65683.45,65339.5035,65509.415,0.0,0.0,0.0,67857.02170192018,66619.410425,65381.79914807981,-418.6511241730477,-270.7578675190776,30.11540741614029,37.97248624568557,0.0,0,0,1.0,-269.7578675190776
2024-06-14 20:00:00+00:00,65500.315,65874.3865,65500.315,65740.4605,0.0,0.0,0.0,67860.87318953728,66568.085225,65275.29726046272,-423.78528895953787,-301.36335180716964,35.39196526728409,37.62841678189871,0.0,0,0,1.0,-300.36335180716964
2024-06-14 21:00:00+00:00,65782.9565,66588.6135,65712.0315,66211.435,0.0,0.0,0.0,67838.45556394057,66540.18235,65241.90913605943,-385.4077053710789,-318.1722225199515,44.578144066446164,38.555047086505034,0.0,2,0,1.0,-315.1722225199515
2024-06-14 22:00:00+00:00,66257.71,66257.71,65947.87,66043.71,0.0,0.0,0.0,67791.43313958833,66493.00245,65194.57176041167,-364.3274594784598,-327.4032699116532,42.273007800189305,39.050775181662935,0.0,0,0,1.0,-326.4032699116532
2024-06-14 23:00:00+00:00,66009.405,66081.19,65920.4505,66053.63,0.0,0.0,0.0,67764.45022991531,66458.155375,65151.860520084694,-342.86837840042426,-330.4962916094074,42.462514275952636,39.50567372756823,0.0,0,0,1.0,-329.4962916094074
2024-06-15 00:00:00+00:00,66044.948,66277.1345,66032.6825,66184.327,0.0,0.0,0.0,67731.0828565141,66428.35672499999,65125.63059348588,-311.722404582586,-326.74151420404314,45.02323905897995,40.24134910508979,0.0,0,1,-1.0,-327.74151420404314
2024-06-15 01:00:00+00:00,66224.415,66293.309,66080.2525,66100.5,0.0,0.0,0.0,67648.09037761907,66377.63879999999,65107.1872223809,-290.4549503995804,-319.4842014431506,43.68046702987271,40.69989816172751,0.0,0,0,-1.0,-320.4842014431506
2024-06-15 02:00:00+00:00,66061.234,66267.7015,66056.1675,66222.716,0.0,0.0,0.0,67578.62061185062,66339.0171,65099.41358814937,-260.73296264481905,-307.7339536834843,46.199759520908124,41.43321300961826,0.0,0,0,-1.0,-308.7339536834843
2024-06-15 03:00:00+00:00,66242.4405,66281.225,66193.395,66256.17,0.0,0.0,0.0,67519.8495584902,66306.89859999999,65093.947641509774,-231.80649403187272,-292.548461753162,46.89995468898485,42.16211190020047,0.0,0,0,-1.0,-293.548461753162
2024-06-15 04:00:00+00:00,66270.954,66354.065,66205.435,66253.915,0.0,0.0,0.0,67409.25493085093,66261.49737499999,65113.73981914904,-206.68152296438348,-275.3750739954063,46.85568765891725,42.78792200136271,0.0,0,0,-1.0,-276.3750739954063
2024-06-15 05:00:00+00:00,66253.8,66373.993,66212.6005,66234.13,0.0,0.0,0.0,67324.34933449604,66224.40257499999,65124.45581550392,-186.21966217973386,-257.5439916322718,46.4415082823215,43.27506683882388,0.0,0,0,-1.0,-258.5439916322718
2024-06-15 06:00:00+00:00,66230.67,66427.136,66155.981,66187.13,0.0,0.0,0.0,67245.10735588493,66189.02632499998,65132.94529411504,-171.81541612703586,-240.3982765312246,45.41451565097782,43.560326680444405,0.0,0,0,-1.0,-241.3982765312246
2024-06-15 07:00:00+00:00,66180.6065,66208.904,66077.64,66078.794,0.0,0.0,0.0,67122.50735142038,66140.93942499998,65159.371498579574,-167.21421575950808,-225.7614643768813,43.05128169024338,43.49245401508427,0.0,-2,0,-1.0,-228.7614643768813
2024-06-15 08:00:00+00:00,66139.8805,66235.167,66132.975,66235.167,0.0,0.0,0.0,66986.8394810931,66099.43477499997,65212.03006890684,-149.2295121580537,-210.45507393311578,47.31304010433164,44.001865493650584,0.0,2,0,-1.0,-209.45507393311578
2024-06-15 09:00:00+00:00,66241.7065,66290.945,66104.547,66208.14,0.0,0.0,0.0,66822.03299627852,66055.54452499996,65289.056053721404,-135.5943111921515,-195.48292138492292,46.663061798564684,44.35669166763913,0.0,0,0,-1.0,-196.48292138492292
2024-06-15 10:00:00+00:00,66239.7105,66323.455,66185.47,66293.053,0.0,0.0,0.0,66665.40457118674,66020.29617499997,65375.187778813204,-116.59254050727759,-179.70484520939385,49.03211933694769,44.98008202354694,0.0,0,0,-1.0,-180.70484520939385
2024-06-15 11:00:00+00:00,66304.573,66356.879,66265.3005,66322.145,0.0,0.0,0.0,66656.89285534095,66017.51617499997,65378.13949465898,-98.05569406748691,-163.37501498101247,49.853923921844675,45.62992760998664,0.0,0,0,-1.0,-164.37501498101247
2024-06-15 12:00:00+00:00,66351.6205,66355.8855,66233.05,66335.698,0.0,0.0,0.0,66630.55759912974,66069.37034999998,65508.183100870236,-81.3339289757132,-146.96679777995263,50.2563224807405,46.24678025942048,0.0,0,0,-1.0,-147.96679777995263
2024-06-15 13:00:00+00:00,66291.634,66327.266,66260.2045,66312.119,0.0,0.0,0.0,66594.20332502718,66114.79234999997,65635.38137497277,-69.1868944567832,-131.41081711531874,49.51192667828552,46.68213311526915,0.0,0,0,-1.0,-132.41081711531874
2024-06-15 14:00:00+00:00,66275.235,66277.06,66168.56,66225.406,0.0,0.0,0.0,66543.88110861456,66150.40302499998,65756.9249413854,-65.79880878575204,-118.28841544940539,46.768399718602346,46.69363532904691,0.0,0,0,-1.0,-119.28841544940539
