timestamp,open,high,low,close,volume,trade_count,vwap,BB_upper,BB_mid,BB_lower,MACD,MACD_signal,RSI,RSI_ema,Volume,RSI_signal,MACD_flip,BB_width,BB_diverging,Signal,PnL,ROI
2022-01-03 05:00:00+00:00,145.135,151.65,145.02,150.24,60725631.0,437666.0,149.577108,,,,,,,,60725631.0,0,0,,0,,,
2022-01-04 05:00:00+00:00,151.01,152.42,140.7,144.42,81922026.0,638045.0,144.383781,,,,,,,,81922026.0,0,0,,0,,,
2022-01-05 05:00:00+00:00,142.815,143.76,135.29,136.15,65605339.0,522109.0,139.333906,,,,,,,,65605339.0,0,0,,0,,,
2022-01-06 05:00:00+00:00,136.19,138.0,131.77,136.23,66295127.0,502306.0,135.475319,,,,,,,,66295127.0,0,0,,0,,,
2022-01-07 05:00:00+00:00,136.28,137.44,131.13,132.0,60639096.0,422420.0,133.392975,,,,,,,,60639096.0,0,0,,0,,,
2022-01-10 05:00:00+00:00,129.08,132.42,125.03,132.0,86749545.0,675695.0,128.574153,,,,,,,,86749545.0,0,0,,0,,,
2022-01-11 05:00:00+00:00,133.45,138.99,131.59,137.31,78602672.0,499286.0,136.133737,,,,,,,,78602672.0,0,0,,0,,,
2022-01-12 05:00:00+00:00,138.585,140.57,135.77,137.47,70984662.0,458695.0,138.020043,,,,,,,,70984662.0,0,0,,0,,,
2022-01-13 05:00:00+00:00,139.44,141.25,131.81,132.74,78775858.0,535484.0,135.646589,,,,,,,,78775858.0,0,0,,0,,,
2022-01-14 05:00:00+00:00,131.68,137.0,131.43,136.88,72433325.0,466363.0,135.070405,,,,,,,,72433325.0,0,0,,0,,,
2022-01-18 05:00:00+00:00,134.5,136.3893,131.59,131.93,58419437.0,426781.0,133.704173,,,,,,,,58419437.0,0,0,,0,,,
2022-01-19 05:00:00+00:00,133.55,134.57,128.02,128.27,71085719.0,502525.0,130.683218,,,,,,,,71085719.0,0,0,,0,,,
2022-01-20 05:00:00+00:00,126.14,128.51,121.41,121.89,92598869.0,698060.0,125.811793,,,,,,,,92598869.0,0,0,,0,,,
2022-01-21 05:00:00+00:00,120.14,125.02,118.39,118.81,98079601.0,764658.0,121.346068,,,,,,,,98079601.0,0,0,,0,,,
2022-01-24 05:00:00+00:00,115.4,116.77,107.5,116.53,118725980.0,888740.0,112.383431,,,,,,18.252024863439402,,118725980.0,0,0,,0,,,
2022-01-25 05:00:00+00:00,114.06,114.82,109.86,111.13,87143556.0,602423.0,112.017902,,,,,,16.4501090405735,,87143556.0,0,0,,0,,,
2022-01-26 05:00:00+00:00,114.55,117.16,108.63,110.71,97012515.0,672063.0,113.113752,,,,,,16.31519537566261,,97012515.0,0,0,,0,,,
2022-01-27 05:00:00+00:00,111.96,112.75,101.94,102.6,127914253.0,1018138.0,106.20696,,,,,,13.938098246336708,,127914253.0,0,0,,0,,,
2022-01-28 05:00:00+00:00,101.55,105.4,99.35,105.24,100267115.0,767602.0,102.637968,,,,,,18.120241984611066,,100267115.0,0,0,,0,,,
2022-01-31 05:00:00+00:00,107.93,114.31,106.9,114.25,99581517.0,683690.0,111.472869,152.86231503921206,126.83999999999999,100.81768496078791,,,30.52824363944695,,99581517.0,0,0,52.04463007842415,0,,,
2022-02-01 05:00:00+00:00,116.75,117.26,112.73,116.78,123954648.0,925903.0,116.154948,149.18145156567186,125.16699999999999,101.15254843432811,,,33.572314961275936,,123954648.0,0,0,48.02890313134375,-1,,,
2022-02-02 05:00:00+00:00,129.89,130.06,120.64,122.76,182182704.0,1254561.0,124.078729,146.42287767995523,124.08399999999999,101.74512232004474,,,40.23789264779432,,182182704.0,0,0,44.67775535991049,-1,,,
2022-02-03 05:00:00+00:00,120.32,125.37,118.816,120.08,105944888.0,716094.0,122.092614,144.97224356754214,123.28049999999999,101.58875643245786,,,38.379219158210766,,105944888.0,0,0,43.38348713508428,-1,,,
2022-02-04 05:00:00+00:00,120.34,124.96,118.58,123.6,87663600.0,602931.0,122.310332,143.51569777420517,122.64899999999997,101.78230222579478,,,42.15842493981653,,87663600.0,0,0,41.733395548410385,-1,,,
2022-02-07 05:00:00+00:00,123.56,127.63,122.785,123.67,83239449.0,525099.0,125.392512,142.66398146855767,122.23249999999999,101.80101853144231,,,42.2342972772703,,83239449.0,0,0,40.862962937115356,-1,,,
2022-02-08 05:00:00+00:00,122.38,128.705,122.05,128.23,86679844.0,566130.0,125.993019,142.17895706476722,122.04399999999998,101.90904293523275,,,47.102103093207845,,86679844.0,0,0,40.26991412953447,-1,,,
2022-02-09 05:00:00+00:00,129.6,132.96,127.65,132.85,95108746.0,618885.0,130.828565,141.36483166116648,121.82099999999998,102.27716833883348,,,51.556233262383536,,95108746.0,0,0,39.087663322333,-1,,,
