timestamp,open,high,low,close,volume,trade_count,vwap,BB_upper,BB_mid,BB_lower,MACD,MACD_signal,RSI,RSI_ema,Volume,order_side
2024-08-01 06:30:00+00:00,64193.73,64406.557,64172.851,64390.495,0.0,0.0,0.0,64408.422575854864,64040.96050000003,63673.4984241452,,,52.458369048816465,,0.0,
2024-08-01 06:45:00+00:00,64390.1,64390.1,64214.722,64214.722,0.0,0.0,0.0,64411.30836379768,64042.00310000003,63672.69783620238,,,45.99832196077162,35.152659943906606,0.0,
2024-08-01 07:00:00+00:00,64234.475,64417.345,64209.8955,64401.425,0.075600676,1.0,64353.87,64451.945736154565,64053.74285000004,63655.53996384551,,,52.66604440464573,37.487777872005154,0.075600676,
2024-08-01 07:15:00+00:00,64440.394,64440.394,64332.765,64367.795,0.000167358,2.0,64359.87846,64490.887432624215,64069.899800000036,63648.91216737586,,,51.43412618507305,39.34729098041421,0.000167358,
2024-08-01 07:30:00+00:00,64324.208,64340.125,64304.09,64340.125,0.0,0.0,0.0,64522.3253113961,64086.39880000004,63650.47228860398,,,50.3897419987852,40.81961778286367,0.0,
2024-08-01 07:45:00+00:00,64387.735,64387.735,64251.355,64302.2495,0.0,0.0,0.0,64542.89862683841,64096.91457500004,63650.93052316167,,,48.925286438906404,41.90037360366937,0.0,
2024-08-01 08:00:00+00:00,64341.655,64418.734,64307.52,64345.26,0.0,0.0,0.0,64564.03247699074,64122.35557500004,63680.67867300934,,,50.678251759581514,43.07075735779099,0.0,
2024-08-01 08:15:00+00:00,64349.27,64478.9,64349.27,64407.285,0.001383389,2.0,64477.933707,64597.38789096626,64142.42795000004,63687.46800903382,8.221286483836593,-60.48114028259766,53.17416715701724,44.41787866435449,0.001383389,
2024-08-01 08:30:00+00:00,64429.0105,64514.41,64429.0105,64492.79,0.006485637,2.0,64512.82318,64639.486600342236,64169.993450000045,63700.500299657855,26.10999753420765,-43.162912719236594,56.44626459877365,46.02166345561038,0.006485637,
2024-08-01 08:45:00+00:00,64458.0885,64483.001,64396.3765,64477.505,0.003020548,1.0,64427.978,64670.86788341729,64197.869325000036,63724.87076658278,38.608503371011466,-26.80862950118698,55.69700694066936,47.31170925361825,0.003020548,
2024-08-01 09:00:00+00:00,64467.774,64638.6,64444.1,64636.05,0.002109326,2.0,64610.1455,64729.388146564364,64230.27425000004,63731.16035343571,60.60826146684121,-9.325251307581341,61.417783065166766,49.19251909515805,0.002109326,
2024-08-01 09:15:00+00:00,64574.294,64600.115,64550.76,64577.9,2.2763e-05,1.0,64550.76,64749.63376146916,64268.93800000004,63788.24223853092,72.51510030013014,7.042819013960956,58.43725285278018,50.425150262841,2.2763e-05,
2024-08-01 09:30:00+00:00,64565.145,64578.69,64438.79,64502.529,2.776329388,5.0,64476.13659,64734.05490409973,64306.48395000004,63878.91299590035,75.00493584986543,20.635242381141854,54.729905068347215,50.99911757024183,2.776329388,
2024-08-01 09:45:00+00:00,64458.895,64484.5535,64427.35,64448.786,0.0,0.0,0.0,64675.35643482761,64343.43927500003,64011.522115172455,71.81371372102149,30.87093664911778,52.18751341836452,51.15757034999152,0.0,
2024-08-01 10:00:00+00:00,64431.0295,64431.0295,64334.061,64389.478,0.0,0.0,0.0,64622.02662470696,64369.19767500004,64116.36872529312,63.76395605630387,37.449540530555,49.45713543298624,50.93084569439082,0.0,
2024-08-01 10:15:00+00:00,64370.01,64423.157,64289.705,64423.157,0.014627884,3.0,64402.498182,64615.948457123144,64382.723300000034,64149.498142876924,59.417154967923125,41.84306341802862,51.02413500072019,50.94328426856807,0.014627884,
2024-08-01 10:30:00+00:00,64442.012,64473.85,64413.835,64430.564,0.000754901,1.0,64448.1,64617.55391703162,64391.77467500004,64165.995432968455,55.925294799330004,44.6595096942889,51.381145988253095,51.00166583119274,0.000754901,
2024-08-01 10:45:00+00:00,64433.45,64555.645,64431.975,64555.645,0.0,0.0,0.0,64633.52597530731,64407.18527500004,64180.84457469277,62.5301531310688,48.23363838164488,57.07195790000795,51.81103810703477,0.0,
2024-08-01 11:00:00+00:00,64530.25,64594.87,64475.77,64475.77,0.0,0.0,0.0,64630.370554434674,64420.17627500005,64209.981995565424,60.620510477798234,50.71101280087555,52.82015254190435,51.94558669835071,0.0,
2024-08-01 11:15:00+00:00,64453.1625,64559.224,64427.7,64551.685,1.7738e-05,1.0,64427.7,64633.71380735494,64436.56077500004,64239.40774264514,64.4894171115302,53.46669366300648,56.16283034892218,52.507885851760236,1.7738e-05,
2024-08-01 11:30:00+00:00,64532.63,64607.0685,64473.929,64607.0685,0.0,0.0,0.0,64656.65111177887,64447.38945000004,64238.12778822121,71.20374661531969,57.01410425346912,58.474321361148384,53.30341058634532,0.0,
2024-08-01 11:45:00+00:00,64561.0175,64658.575,64561.0175,64639.4955,0.0,0.0,0.0,64664.94479842151,64468.62812500003,64272.31145157856,78.23959170671878,61.25920174411905,59.810526318955745,54.17102601736004,0.0,
2024-08-01 12:00:00+00:00,64608.874,64738.85,64608.874,64738.85,0.0,0.0,0.0,64711.55777519581,64485.499375000036,64259.44097480426,90.78610177312657,67.16458174992056,63.66806526482546,55.4372979170221,0.0,
2024-08-01 12:15:00+00:00,64780.6465,64875.568,64750.338,64786.205,7.4028e-05,2.0,64807.291617,64760.71427450331,64506.41987500004,64252.125475496774,103.35899596448871,74.40346459283418,65.37400335224214,56.76219197505144,7.4028e-05,
2024-08-01 12:30:00+00:00,64748.1415,64792.651,64744.581,64782.9655,0.0,0.0,0.0,64797.763058962235,64528.561900000044,64259.36074103785,111.77325214331358,81.87742210293007,65.1486432957055,57.88038548447198,0.0,
2024-08-01 12:45:00+00:00,64778.485,64880.813,64778.485,64850.151,0.007093134,1.0,64849.0,64838.63656890706,64555.95697500005,64273.277381093045,122.4513759057154,89.99221286348714,67.64014229916636,59.1816863930979,0.007093134,
2024-08-01 13:00:00+00:00,64864.3055,64932.47,64668.725,64729.881,0.0,0.0,0.0,64850.14200280523,64575.188025000054,64300.23404719488,119.82778197704465,95.95932668619864,59.447216959326056,59.21709046859499,0.0,
2024-08-01 13:15:00+00:00,64759.862,64759.862,64550.8885,64550.8885,0.200024805,2.0,64759.840186,64846.70374147025,64582.36820000005,64318.032658529846,102.12809691068833,97.19308073109657,49.78279344483868,57.959184198760816,0.200024805,
2024-08-01 13:30:00+00:00,64595.115,64708.97,64455.262,64708.97,0.006483466,1.0,64474.603,64859.64801065692,64593.17720000005,64326.70638934318,99.70745935829473,97.69595645653621,56.50771936821254,57.76565555468771,0.006483466,
2024-08-01 13:45:00+00:00,64684.8055,64836.057,64643.8915,64697.9745,0.000150177,1.0,64792.7,64868.85348184605,64604.20067500005,64339.547868154055,95.79754720917117,97.3162746070632,55.9465078756847,57.523102530820644,0.000150177,
2024-08-01 14:00:00+00:00,64686.7775,64726.4065,64462.06,64613.892,0.082994795,3.0,64518.706555,64867.38826656416,64603.09277500005,64338.79728343594,84.93507988766942,94.84003566318445,51.71666167936672,56.74891041729345,0.082994795,
2024-08-01 14:15:00+00:00,64511.735,64529.5755,64196.1655,64196.1655,0.011664803,4.0,64325.298564,64902.417608861266,64584.00605000006,64265.59449113886,42.133766973245656,84.29878192519669,36.82201421595267,54.091990923781346,0.011664803,
2024-08-01 14:30:00+00:00,64226.4445,64378.005,64049.3655583125,64255.5835,0.015233107,1.0,64359.3,64919.53903076882,64571.658775000054,64223.77851923129,12.859715351143677,70.01096861038609,39.49149532167419,52.14525817683373,0.015233107,
2024-08-01 14:45:00+00:00,64217.073,64217.073,63947.885,63947.885,0.011067577,3.0,64126.596624,64986.28502830292,64546.61372500005,64106.942421697175,-34.76809392943687,49.05515610242149,31.960299373635827,49.45393033640734,0.011067577,
2024-08-01 15:00:00+00:00,63901.415,63901.415,63609.57,63621.155,0.037239442,5.0,63836.976892,65102.978287314494,64508.19757500006,63913.41686268562,-97.75104315007047,19.693916251923095,26.238337064012818,46.35851790008807,0.037239442,
2024-08-01 15:15:00+00:00,63625.926,63728.703,62865.905,62896.34,0.117536485,7.0,63102.2286,65353.06407557835,64431.85672500006,63510.64937442177,-203.80268663461175,-25.005404325383875,18.37782157363276,42.627758389894026,0.117536485,
2024-08-01 15:30:00+00:00,62895.653,62993.3,62664.43,62844.255,0.048964269,5.0,62864.045506,65504.73688926939,64352.54127500006,63200.34566073073,-288.7239721380611,-77.74911788791931,17.96140762416918,39.33891162113071,0.048964269,
2024-08-01 15:45:00+00:00,62959.595,63061.123,62733.105,62894.0485,0.018696923,3.0,62943.501554,65579.85670128062,64269.46145000006,62959.066198719505,-347.9953101007268,-131.79835633048083,19.83156987671264,36.73793272187497,0.018696923,
2024-08-01 16:00:00+00:00,62902.0,63056.375,62727.005,63056.375,0.017649871,5.0,62891.309583,65606.60817117534,64198.49170000006,62790.37522882478,-377.5180870218974,-180.94230246876413,25.772157150017417,35.275829312293965,0.017649871,
2024-08-01 16:15:00+00:00,62983.0,63134.985,62865.834,62903.356,0.015237936,2.0,62965.158124,65621.44839521157,64116.07525000005,62610.702104788536,-408.55291125333315,-226.46442422567793,23.969065811291873,33.768260845493685,0.015237936,
2024-08-01 16:30:00+00:00,62944.175,62944.175,62685.004,62685.004,0.014698252,2.0,62890.963483,65629.50086820565,64019.97202500005,62410.44318179445,-445.6304640129674,-270.2976321831358,21.642231338115913,32.15145691117665,0.014698252,
2024-08-01 16:45:00+00:00,62646.98,62936.1,62616.5905,62873.078,0.041864913,6.0,62882.546874,65588.66415627617,63931.65115000005,62274.63814372393,-454.5983647333269,-307.157778693174,28.115257653073535,31.613297010096236,0.041864913,
2024-08-01 17:00:00+00:00,62843.5505,62864.1545,62555.382,62586.675,0.015975304,2.0,62684.679033,65536.01544382564,63824.04240000005,62112.06935617445,-479.2908525942039,-341.58439347338,24.76079213940094,30.69962969400353,0.015975304,
2024-08-01 17:15:00+00:00,62655.375,62673.4185,62469.0,62615.221,0.102010497,6.0,62484.479085,65444.89149107113,63715.49320000004,61986.09490892895,-490.8976410596297,-371.44704299062994,25.71216627393324,30.03463457132749,0.102010497,
2024-08-01 17:30:00+00:00,62641.994,62713.9,62273.79,62273.79,0.265654089,6.0,62561.186843,65355.157942883234,63590.03442500004,61824.91090711685,-521.6336646030904,-401.48436731312205,22.110895123399786,28.978135978270462,0.265654089,
2024-08-01 17:45:00+00:00,62278.2,63224.46,62257.358,63172.8285,0.7,2.0,63212.808589,65180.91016845282,63506.16830000004,61831.42643154726,-468.0518806031978,-414.7978699711372,44.25226198857432,31.014686112977643,0.7,
2024-08-01 18:00:00+00:00,63152.754,63264.63,62880.117,63221.235,0.008474686,2.0,63100.256394,65011.4772947971,63430.73600000005,61849.994705203,-416.87643865908467,-415.2135837087267,45.15625463248938,32.90022858224587,0.008474686,
2024-08-01 18:15:00+00:00,63267.316,63325.302,62957.9955,63019.5885,0.030390686,2.0,63200.093104,64856.886666012426,63354.171000000046,61851.455333987666,-388.1167512252723,-409.7942172120358,42.09407735065297,34.126075084700155,0.030390686,
2024-08-01 18:30:00+00:00,62908.452,62982.2565,62762.05,62762.05,0.0,0.0,0.0,64643.64682981767,63256.82500000005,61870.00317018243,-381.70563142698666,-404.17650005502594,38.50286095836724,34.709646534522435,0.0,
2024-08-01 18:45:00+00:00,62783.888,62866.464,62748.01,62866.43,0.0001,1.0,62800.53,64391.96229355931,63165.24777500004,61938.53325644077,-364.0061429077905,-396.1424286255789,40.71064759715683,35.50978000954036,0.0001,
2024-08-01 19:00:00+00:00,62902.59,63224.573,62902.59,63224.573,0.008352264,2.0,63143.022362,64128.50459299842,63095.78182500005,62063.05905700168,-317.4209921544825,-380.3981413313596,47.65456942667383,37.12908526515815,0.008352264,
2024-08-01 19:15:00+00:00,63127.018,63267.776,63064.385,63267.776,0.022994872,3.0,63197.278764,63955.80859645398,63049.36235000005,62142.916103546115,-273.8589282633766,-359.090298717763,48.43906593344166,38.63708268759596,0.022994872,
2024-08-01 19:30:00+00:00,63284.4095,63309.7145,63193.8915,63193.8915,0.0,0.0,0.0,63719.84995868444,62996.277750000045,62272.70554131565,-242.50212688700412,-335.77266435161124,47.13797609117401,39.77053514140636,0.0,
2024-08-01 19:45:00+00:00,63258.95,63405.1945,63258.95,63397.21,0.038960454,1.0,63387.189,63578.30316348842,62968.74400000004,62359.18483651167,-198.95213575865637,-308.4085586330203,51.03560228227239,41.27254409352183,0.038960454,
2024-08-01 20:00:00+00:00,63352.535,63478.03,63314.85,63443.9015,0.026832559,1.0,63460.91,63535.446345776625,62959.88132500004,62384.31630422345,-158.83983346996683,-278.4948136004096,51.91247079195258,42.69120098664593,0.026832559,
2024-08-01 20:15:00+00:00,63461.385,63501.15,63305.105,63404.9195,0.509601865,4.0,63447.804925,63591.522191593736,62985.310300000034,62379.09840840633,-128.712350668633,-248.53832101405428,51.08985004344683,43.81102086088605,0.509601865,
2024-08-01 20:30:00+00:00,63496.678,64172.8245,63487.545,64155.83,0.001534745,2.0,64013.285343,63838.50223030345,63050.88905000004,62263.275869696634,-43.73969775398291,-207.57859636204,63.19024675738811,46.39491764708633,0.001534745,
2024-08-01 20:45:00+00:00,64222.716,64706.05,64193.44,64706.05,0.001635045,3.0,64504.972707,64204.73546987157,63141.489125000044,62078.242780128516,67.22496988859348,-152.6178831119133,69.20263542566231,49.4359466842298,0.001635045,
2024-08-01 21:00:00+00:00,64720.74,64856.6,64607.85,64669.0655,5.0204e-05,1.0,64822.7,64475.01395518675,63222.123650000045,61969.23334481334,150.44667280071735,-92.00497192938717,68.393967897893,51.96368284605156,5.0204e-05,buy
2024-08-01 21:15:00+00:00,64679.2355,64836.315,64679.2355,64768.215,0.0,0.0,0.0,64727.00191250141,63315.36660000005,61903.7312874987,221.84373151761247,-29.235231239987232,69.42545277434485,54.291918836490666,0.0,
2024-08-01 21:30:00+00:00,64722.315,65009.45,64722.315,64969.2365,0.0,0.0,0.0,64981.39097210774,63429.57822500006,61877.76547789238,291.2893674750958,34.86968850302937,71.45919440845945,56.580888912753174,0.0,
2024-08-01 21:45:00+00:00,65021.1,65261.645,64832.0,64832.0,0.00150415,1.0,65032.0,65171.04734430282,63527.524325000064,61884.00130569731,331.4311635389313,94.18198351020976,68.12746456328048,58.12043233282348,0.00150415,
2024-08-01 22:00:00+00:00,64875.6865,65299.3625,64828.295,65267.474,1.5405e-05,1.0,64910.403,65410.205623601345,63661.564275000055,61912.922926398765,393.8429620101524,154.1141792101983,72.50772230331086,60.0387376622218,1.5405e-05,
2024-08-01 22:15:00+00:00,65331.215,65540.99,65205.115,65392.375,0.499917064,5.0,65499.830181,65633.66910126666,63800.42197500006,61967.17484873346,448.21646836783475,212.9346370417256,73.62723020996104,61.85053666858703,0.499917064,
2024-08-01 22:30:00+00:00,65514.785,65534.25,65282.555,65294.8635,0.0,0.0,0.0,65754.27243054709,63951.47565000006,62148.67886945302,477.9302187236535,265.9337533781112,71.1899268083227,63.09578868721845,0.0,
2024-08-01 22:45:00+00:00,65389.7785,65389.7785,65109.232,65109.232,0.0,0.0,0.0,65881.16279320982,64048.29582500006,62215.4288567903,480.9555135183982,308.9381054061686,66.66560511217638,63.57176421054618,0.0,
2024-08-01 23:00:00+00:00,65179.1,65192.711,64992.673,65029.7495,0.0,0.0,0.0,65977.88941014015,64138.72155000005,62299.55368985996,471.50429988444375,341.4513443018236,64.76760048642127,63.73120904732952,0.0,
2024-08-01 23:15:00+00:00,64993.4625,65071.6,64949.9,65056.15,0.200953318,3.0,65000.218546,66045.79360457625,64240.54962500004,62435.30564542384,460.8322572950492,365.32752690046874,65.12279190958924,63.91675342896415,0.200953318,
2024-08-01 23:30:00+00:00,65009.485,65227.867,64995.773,65227.867,0.000751434,1.0,65097.356,66083.10490567631,64363.84047500005,62644.57604432378,460.91754293247504,384.44553010687,67.42324753318826,64.38428597619404,0.000751434,
2024-08-01 23:45:00+00:00,65195.384,65386.9995,65195.384,65361.4545,0.013400945,1.0,65348.77,66114.69681114181,64488.59170000005,62862.48658885828,466.38829329874716,400.83408274524544,69.12916396284582,65.01693637441427,0.013400945,
2024-08-02 00:00:00+00:00,65339.325,65421.1875,65315.5,65421.1875,0.0,0.0,0.0,66163.7866031755,64598.42242500004,63033.05824682458,470.1245530637898,414.6921768089543,69.8884685030418,65.66647399156462,0.0,
2024-08-02 00:15:00+00:00,65384.687,65519.725,65141.781,65171.191,0.005916202,2.0,65325.084477,66151.54513241023,64693.593175000045,63235.64121758986,447.7515366054722,421.30404876825787,62.91388331803256,65.29946190176034,0.005916202,
2024-08-02 00:30:00+00:00,65172.9,65182.014,65106.0955,65182.014,0.0,0.0,0.0,66090.68476151448,64792.99930000005,63495.31383848562,425.9836116127117,422.23996133714866,63.085637234270855,65.0042852794284,0.0,
2024-08-02 00:45:00+00:00,65094.5625,65147.144,64864.72,64864.72,0.0,0.0,0.0,65995.01775451892,64866.37480000005,63737.731845481176,378.7632531527124,413.5446197002614,55.03818712211637,63.675472191786795,0.0,
2024-08-02 01:00:00+00:00,64798.39,64823.3675,64646.352,64710.4705,0.007651879,2.0,64789.785408,65855.96893584474,64929.70325000006,64003.43756415538,325.14605204413965,395.86490616903706,51.592610661380114,62.064423987732575,0.007651879,
2024-08-02 01:15:00+00:00,64670.4985,64719.74,64590.65,64590.65,0.075662041,8.0,64664.483506,65622.95103328522,64988.989775000045,64355.02851671486,269.87457479902514,370.6668398950347,49.02512219061958,60.32585041478418,0.075662041,
2024-08-02 01:30:00+00:00,64548.54,64691.1185,64548.54,64691.1185,0.0,0.0,0.0,65542.96948466168,65015.75420000005,64488.53891533842,231.50979832722078,342.8354315814719,51.217273568818236,59.111373501988716,0.0,
2024-08-02 01:45:00+00:00,64818.9475,64818.9475,64622.2225,64622.2225,0.0,0.0,0.0,65549.77819765941,65011.562825000045,64473.34745234067,193.3176595151017,312.93187716819784,49.64074652604067,57.84862323852898,0.0,
2024-08-02 02:00:00+00:00,64685.595,64750.04,64581.306,64581.306,0.0,0.0,0.0,65557.77640614685,65007.17485000005,64456.57329385324,157.9279990837822,281.9311015513147,48.68234908132509,56.6264533509018,0.0,
2024-08-02 02:15:00+00:00,64582.871,64582.871,63831.6555,63924.455,0.000135625,1.0,64000.0,65685.45812423152,64964.986850000045,64244.51557576857,76.00293750273704,240.74546874159918,36.499532269042106,53.942863873320505,0.000135625,
2024-08-02 02:30:00+00:00,63779.6,64176.694,63617.13,64176.694,0.001373176,1.0,63750.0,65723.52958938718,64925.359725000046,64127.18986061292,31.07213498193596,198.81080198966654,42.45497465294998,52.41114531060443,0.001373176,
2024-08-02 02:45:00+00:00,64143.235,64311.674,64128.576,64299.346,0.0,0.0,0.0,65741.86008609155,64898.727025000044,64055.59396390855,5.300045998614223,160.10865079145609,45.14880522139225,51.44283329870947,0.0,
2024-08-02 03:00:00+00:00,64273.042,64415.46,64225.059,64327.2935,0.0,0.0,0.0,65712.03558866533,64851.71800000004,63991.400411334755,-12.722730794572271,125.54237447425041,45.771738009415635,50.686687260136964,0.0,
2024-08-02 03:15:00+00:00,64283.97,64420.987,64283.97,64395.65,0.006934499,1.0,64360.682,65646.48186360755,64801.88175000004,63957.28163639252,-21.245211406960152,96.1848572980083,47.34681322052656,50.241370721522244,0.006934499,
2024-08-02 03:30:00+00:00,64455.0555,64505.55,64328.9655,64328.9655,0.0,0.0,0.0,65590.33264005785,64753.586850000036,63916.84105994221,-32.999819164164364,70.34792200557376,45.944832478546324,49.668498955792124,0.0,
2024-08-02 03:45:00+00:00,64300.14,64564.6475,64300.14,64562.4,0.0,0.0,0.0,65550.36117182339,64726.24525000002,63902.12932817666,-23.21164781536936,51.63600804138514,51.37300400313091,49.8957662954373,0.0,
2024-08-02 04:00:00+00:00,64591.0,64591.0,64432.81,64512.9515,1.5482e-05,1.0,64591.0,65517.21140389221,64700.40535000003,63883.59929610785,-19.22294208266976,37.46421801657416,50.222501809308426,49.93933103062012,1.5482e-05,
2024-08-02 04:15:00+00:00,64472.945,64536.065,64437.493,64483.9,0.0,0.0,0.0,65476.753402553426,64671.79285000003,63866.83229744663,-18.196321442148474,26.33211012482963,49.52081964707618,49.883529512814256,0.0,
2024-08-02 04:30:00+00:00,64470.05,64509.5015,64447.0885,64479.685,0.0,0.0,0.0,65401.130853850766,64634.38375000002,63867.63664614928,-17.52086286120175,17.561515527623353,49.41295066441007,49.820785666360365,0.0,
2024-08-02 04:45:00+00:00,64516.37,64516.37,64431.976,64458.15,0.025228421,3.0,64446.463664,65282.20252401807,64589.21852500002,63896.23452598197,-18.509881205340207,10.34723618103064,48.82774648373777,49.68838044201068,0.025228421,
2024-08-02 05:00:00+00:00,64443.556,64443.556,64256.815,64256.815,3.0869e-05,2.0,64307.783657,65122.88936208105,64530.99990000002,63939.110437918986,-35.134725991149026,1.2508437465947067,43.62576530326046,48.880031756843984,3.0869e-05,
2024-08-02 05:15:00+00:00,64220.8085,64372.8,64208.3,64372.8,0.0,0.0,0.0,65007.796293438296,64491.08035000002,63974.36440656174,-38.50712887471309,-6.700750777666852,47.120820467939836,48.64547025165676,0.0,
2024-08-02 05:30:00+00:00,64302.009,64329.855,64121.84,64148.5425,0.0,0.0,0.0,64868.712385011684,64439.40677500002,64010.10116498835,-58.59998436611204,-17.08059749535589,41.73333293029218,47.723851942141486,0.0,
2024-08-02 05:45:00+00:00,64126.095,64211.585,64043.8165,64103.1925,0.006938899,1.0,64210.327,64807.45083204753,64401.33040000001,63995.2099679525,-77.29210779252753,-29.12289955479022,40.7194442480997,46.78993091626925,0.006938899,
2024-08-02 06:00:00+00:00,64106.5,64231.638,63901.044,63977.71,0.001602847,4.0,64096.170273,64784.62302903932,64364.692375000006,63944.76172096069,-101.0661120976365,-43.51154206335948,37.97062900005899,45.61402399410788,0.001602847,
2024-08-02 06:15:00+00:00,63982.38,63982.38,63831.205,63835.304,0.0,0.0,0.0,64792.19415742164,64326.925075000014,63861.65599257839,-129.900740973746,-60.78938184543678,35.07667307273714,44.20904387125845,0.0,
2024-08-02 06:30:00+00:00,63797.96,64178.885,63797.96,64143.25,0.0015,1.0,64163.91,64739.63806508942,64299.531650000004,63859.42523491059,-126.44613122170995,-73.9207317206914,44.86297123211936,44.296234186039904,0.0015,
2024-08-02 06:45:00+00:00,64175.7075,64555.6165,64175.7075,64427.991,0.0,0.0,0.0,64709.09430725167,64289.82007500001,63870.54584274835,-99.58416482086614,-79.05341834072635,52.05888469425708,45.33125425380219,0.0,
2024-08-02 07:00:00+00:00,64414.005,64414.005,64271.3455,64283.21,0.001167621,2.0,64301.354694,64672.30450397644,64274.915275,63877.52604602356,-88.95308385358658,-81.0333514432984,48.58667457960404,45.765310297242436,0.001167621,
2024-08-02 07:15:00+00:00,64256.545,64449.9485,64185.794,64362.3415,0.06092571,1.0,64366.4,64661.453181501485,64296.8096,63932.166018498516,-73.29769467576261,-79.48622008979125,50.52883795312306,46.40044731802652,0.06092571,
2024-08-02 07:30:00+00:00,64331.265,64348.927,64249.725,64254.873,0.0,0.0,0.0,64661.78641921285,64300.718550000005,63939.65068078716,-68.76976076520805,-77.34292822487461,47.883319546022676,46.59816361509267,0.0,
2024-08-02 07:45:00+00:00,64220.4905,64224.654,64089.4325,64159.42,0.0,0.0,0.0,64660.010241331125,64293.722250000006,63927.43425866889,-72.05301755020628,-76.28494608994095,45.5996860316577,46.46503327063468,0.0,
2024-08-02 08:00:00+00:00,64164.7065,64268.9375,64063.13,64090.296,0.0,0.0,0.0,64658.244872015646,64281.87237500001,63905.49987798438,-79.31841796523804,-76.89164046500036,43.964496044017025,46.131628307085656,0.0,
