Date,Open,High,Low,Close,Adj Close,Volume,BB_upper,BB_mid,BB_lower,MACD,MACD_signal,RSI,RSI_ema,RSI_signal,MACD_flip,BB_width,BB_diverging,Signal,PnL,ROI
2021-02-24,84.33000183105469,87.08999633789062,82.80999755859375,86.94000244140625,86.94000244140625,40821200,93.8815770930795,88.99900016784667,84.11642324261385,-1.3457986665809045,-0.9804489489945981,43.67002182004737,45.43019854649941,0,0,9.765153850465651,-1,-1.6832117382049177,,
2021-02-25,86.16999816894531,87.08999633789062,81.91999816894531,82.41999816894531,82.41999816894531,54625100,94.34183206151387,88.67800025939941,83.01416845728495,-1.733568303915888,-1.131072819978856,36.228821478039016,44.203348270704694,0,0,11.327663604228917,1,1.0826316064413608,-30.01367577315992,-0.034555516958265864
2021-02-26,83.56999969482422,85.58999633789062,82.91000366210938,84.51000213623047,84.51000213623047,48962900,94.46000735741521,88.52750053405762,82.59499371070004,-1.8508966969856147,-1.2750375953802078,41.21660082621737,43.805115278106385,0,0,11.86501364671517,1,1.041683705713873,,
2021-03-01,85.37000274658203,86.5,83.97000122070312,86.38999938964844,86.38999938964844,32746200,94.43315713267245,88.56500053405762,82.69684393544279,-1.7717565209472355,-1.3743813804936134,45.35673324882228,44.01199767420184,1,0,11.736313197229663,-1,-0.9997538335965372,,
2021-03-02,86.91999816894531,86.94999694824219,84.04000091552734,84.12999725341797,84.12999725341797,34828200,94.55945632800454,88.38850021362305,82.21754409924155,-1.8698462227139174,-1.4734743489376743,41.566712940639725,43.68595970972689,-1,0,12.341912228762993,1,0.18973823519853417,,
2021-03-03,84.27999877929688,84.37999725341797,80.8499984741211,80.86000061035156,80.86000061035156,43541000,94.96932381088543,87.98850021362304,81.00767661636065,-2.186242772858776,-1.6160280337218946,36.778075956447005,42.764908542622905,0,0,13.961647194524772,1,0.9446957961414674,-37.51342570892284,-0.04319017197508869
2021-03-04,80.2300033569336,81.80999755859375,76.77999877929688,77.75,77.75,60549400,95.76806401100342,87.48150024414062,79.19493647727782,-2.6573085770987888,-1.8242841423972735,32.896454520781276,41.44911467304402,0,0,16.573127533725597,1,0.8854615116426476,,
2021-03-05,79.0,79.4800033569336,74.19999694824219,78.5199966430664,78.5199966430664,58548900,96.17161955677224,87.01550025939942,77.85938096202659,-2.9346702746821194,-2.046361368854243,34.733120008123734,40.553648717721316,0,0,18.31223859474565,1,0.8222960866458435,,
2021-03-08,78.02999877929688,79.0,73.86000061035156,73.95999908447266,73.95999908447266,54563900,97.08065780178876,86.3185001373291,75.55634247286943,-3.4822934011132105,-2.3335477753060365,29.57117229093952,39.08931852748374,0,0,21.52431532891933,1,0.7406116577368423,-42.33901102919786,-0.0487459924826668
2021-03-09,76.7300033569336,79.22000122070312,75.7699966430664,78.52999877929688,78.52999877929688,45088300,96.67032535987009,85.67150001525879,74.67267467064748,-3.5071002236460345,-2.568258264974036,39.30645472333562,39.11827002026399,1,0,21.99765068922261,1,1.4693570588842757,,
2021-03-10,79.75,80.04000091552734,77.41000366210938,77.5199966430664,77.5199966430664,45416600,96.27063992989869,85.00199966430664,73.73335939871458,-3.567138785231208,-2.7680343690254707,38.05448242381065,38.97643167407021,-1,0,22.53728053118411,1,-0.17847346825842236,,
2021-03-11,79.4000015258789,81.88999938964844,79.37000274658203,81.2300033569336,81.2300033569336,43583700,95.29923373288966,84.44599990844726,73.59276608400486,-3.2775714385266923,-2.8699417829257152,44.98618181573511,39.77773169295887,1,0,21.706467648884797,-1,-1.4251360753290978,,
2021-03-12,79.7300033569336,81.19000244140625,79.2300033569336,81.05000305175781,81.05000305175781,32938000,94.12500038737872,83.8654998779297,73.60599936848067,-3.0277101919371603,-2.9014954647280042,44.724688622052334,40.43732595017133,0,0,20.519001018898052,-1,-2.229614994139143,,
2021-03-15,81.91000366210938,83.38999938964844,81.19999694824219,82.5,82.5,39086800,92.50745110529789,83.30200004577637,74.09654898625485,-2.681776863929599,-2.8575517445683234,47.37822635350461,41.36277933728243,0,1,18.410902119043044,-1,-2.2171160819178812,,
2021-03-16,83.66000366210938,84.75,82.26000213623047,82.75,82.75,42971600,91.27673430444848,82.86650009155274,74.45626587865699,-2.3602418990925713,-2.758089775473173,47.84313025658379,42.22682612652262,0,0,16.82046842579149,-1,-2.18882611428299,,
2021-03-17,81.75,83.25,80.41000366210938,82.62999725341797,82.62999725341797,43320600,90.25999315455591,82.50099983215333,74.74200650975074,-2.091002565695831,-2.6246723335177045,47.62562275563979,42.94666567707157,0,0,15.517986644805177,-1,-2.1508781915826107,,
2021-03-18,81.05999755859375,81.62000274658203,78.01000213623047,78.12000274658203,78.12000274658203,51036500,89.41787834528859,81.975,74.5321216547114,-2.2160026205235113,-2.5429383909188656,40.22425230184283,42.58367722704107,-1,0,14.885756690577182,-1,-2.9231347116517292,,
2021-03-19,78.48999786376953,79.33999633789062,77.58999633789062,79.05999755859375,79.05999755859375,42283400,88.11398068960885,81.44899978637696,74.78401888314507,-2.2136982041679403,-2.4770903535686806,42.23908802906614,42.53773200064441,0,0,13.329961806463785,-1,-2.1089014493741693,,
2021-03-22,79.98999786376953,81.2699966430664,79.22000122070312,80.30000305175781,80.30000305175781,39648600,87.62621572817423,81.19549980163575,74.76478387509727,-2.0877476026777657,-2.3992218033904975,44.87856557916344,42.84984314444695,1,0,12.861431853076965,-1,-1.2912491926613234,,
2021-03-23,80.12999725341797,80.33999633789062,77.94999694824219,78.37999725341797,78.37999725341797,40466600,87.2038200971459,80.87749977111817,74.55117944509044,-2.1184392167319146,-2.343065286058781,41.70100344893109,42.69666451837817,-1,0,12.652640652055453,-1,-2.8662848049083003,,
2021-03-24,77.55000305175781,78.80000305175781,76.4000015258789,76.4800033569336,76.4800033569336,43753600,86.3080718771071,80.35449981689453,74.40092775668197,-2.2699100603203135,-2.328434240911087,38.77521045167293,42.17380397615081,0,0,11.90714412042513,-1,-2.066619191601965,-22.673527540320812,-0.026104615487447688
2021-03-25,75.8499984741211,76.94999694824219,74.95999908447266,76.22000122070312,76.22000122070312,44735100,86.17851820343655,80.04449996948242,73.91048173552828,-2.3834567884114364,-2.339438750411157,38.37839073333542,41.66774887710876,0,-1,12.268036467908274,1,0.7389360877016022,,
2021-03-26,76.62000274658203,77.5,75.02999877929688,77.41000366210938,77.41000366210938,49148700,85.56504701177191,79.68950004577637,73.81395307978083,-2.350327029756272,-2.3416164062801803,41.33746280477343,41.62371073413071,0,0,11.751093931991079,-1,-2.0703685948667716,,
2021-03-29,77.02999877929688,78.0199966430664,76.26000213623047,77.13999938964844,77.13999938964844,37144300,84.32475245024786,79.22700004577636,74.12924764130487,-2.319125114883647,-2.3371181480008736,40.85805220345425,41.521622930040515,0,1,10.195504808942985,-1,-2.0690891552750097,,
2021-03-30,76.47000122070312,76.55999755859375,74.8499984741211,76.0,76.0,39169300,83.57454483575091,78.82050018310547,74.06645553046002,-2.359190516196051,-2.3415326216399093,38.81141010074302,41.160261219467515,0,-1,9.508089305290895,-1,-2.0703447640017374,,
2021-03-31,76.56999969482422,79.12999725341797,76.5199966430664,78.5,78.5,43659500,83.36446070641799,78.70250015258789,74.04053959875779,-2.1642652264414295,-2.3060791426002134,45.28427411790333,41.71012960592562,1,1,9.323921107660198,-1,-1.2647566258726644,,
2021-04-01,80.16000366210938,81.30999755859375,79.4800033569336,81.08999633789062,81.08999633789062,40182400,83.62143607478988,78.86949996948242,74.11756386417495,-1.7802725966715514,-2.200917833414481,51.06032421233745,42.956822220113864,0,0,9.50387221061493,1,0.7783355917959018,,
2021-04-05,81.73999786376953,81.9000015258789,80.38999938964844,81.43000030517578,81.43000030517578,32610600,83.89178366373278,79.01500015258789,74.138216641443,-1.4320128398128986,-2.0471368346941645,51.77996508972643,44.13324126939554,0,0,9.753567022289786,1,0.8220755208988256,,
2021-04-06,81.20999908447266,82.45999908447266,80.87999725341797,81.44000244140625,81.44000244140625,29327900,83.78092848159565,79.38900032043458,74.9970721592735,-1.1420426281039653,-1.8661179933761247,51.80241804189322,45.15579817239523,0,0,8.783856322322151,-1,-1.9351225824071814,,
2021-04-07,81.31999969482422,83.0999984741211,80.3499984741211,82.19999694824219,82.19999694824219,35590900,84.10980204669976,79.57250022888184,75.03519841106392,-0.8412169160704224,-1.6611377779149843,53.57144114701479,46.277883902344506,0,0,9.074603635635839,1,0.9318652317071365,68.14495585306825,0.07845704056371436
2021-04-08,83.31999969482422,83.79000091552734,82.44000244140625,83.3499984741211,83.3499984741211,41925300,84.58189847290383,79.86400032043457,75.14610216796531,-0.504202724622786,-1.4297507672565446,56.19166074781155,47.59972081507345,0,0,9.43579630493852,1,0.9976786386023833,,
2021-04-09,82.80000305175781,83.58999633789062,82.16000366210938,82.76000213623047,82.76000213623047,32759900,84.79223463575393,79.94050025939941,75.0887658830449,-0.2814796018716521,-1.2000965341795662,54.49253666451062,48.51876292833174,0,0,9.703468752709028,1,1.0629991915742263,,
2021-04-12,82.05999755859375,82.18000030517578,78.02999877929688,78.58000183105469,78.58000183105469,62098800,84.67522099448465,79.81700019836425,74.95877940224386,-0.43722100181715007,-1.047521427707083,44.27734575647485,47.95324063875082,-1,0,9.716441592240784,1,0.3108920235784238,-49.706624216180124,-0.05722851506166995
2021-04-13,79.66999816894531,80.72000122070312,78.9800033569336,80.19000244140625,80.19000244140625,37767300,84.40650584266203,79.70150032043458,74.99649479820712,-0.42582494451771424,-0.9231821310692092,48.297609080238416,47.999156430949164,1,0,9.410011044454905,-1,-0.8714192321480909,,
2021-04-14,79.87999725341797,80.12999725341797,77.94000244140625,78.55000305175781,78.55000305175781,34263800,84.00450350351512,79.49150047302246,74.97849744252979,-0.5428698658132731,-0.847119678018022,44.75542807828013,47.56665931725996,-1,0,9.026006060985338,-1,-2.440792999145379,,
2021-04-15,80.31999969482422,83.94999694824219,79.97000122070312,83.01000213623047,83.01000213623047,68942800,84.07905526962446,79.51050071716308,74.9419461647017,-0.27260177329985424,-0.7322160970743885,54.523482745575244,48.49423577436867,1,0,9.137109104922757,1,1.9915825283648512,-30.544331663288894,-0.03516647473461239
2021-04-16,83.30000305175781,83.58999633789062,81.52999877929688,82.1500015258789,82.1500015258789,47280600,84.37204119026579,79.71200065612793,75.05196012199006,-0.12635073214730141,-0.611043024088971,52.59244611245796,49.04066381944724,0,0,9.320081068275726,1,1.2305436800584664,,
2021-04-19,82.12999725341797,83.18000030517578,80.38999938964844,81.11000061035156,81.11000061035156,39115500,84.5027640075183,79.81450080871582,75.12623760991335,-0.09328972470919439,-0.5074923642130157,50.27362742627998,49.20505896702494,0,0,9.376526397604948,1,1.2599965940024886,,
2021-04-20,80.81999969482422,81.11000061035156,78.51000213623047,79.2699966430664,79.2699966430664,34977800,84.45142849358413,79.76300048828125,75.07457248297837,-0.21310503849743156,-0.4486148990698989,46.377604906899776,48.82806509234158,-1,0,9.376856010605763,1,0.4812390061046061,-30.450010059230507,-0.03505787984562898
2021-04-21,78.98999786376953,81.66000366210938,78.86000061035156,81.61000061035156,81.61000061035156,35069000,84.63372248618721,79.92450065612793,75.21527882606865,-0.11788190474754856,-0.3824683002054288,51.522793943258534,49.187362272463844,1,0,9.418443660118555,1,2.0910612934024915,,
2021-04-22,81.61000061035156,81.79000091552734,78.58999633789062,79.05999755859375,79.05999755859375,38846100,84.51295855484777,80.05350036621094,75.59404217757411,-0.24535254876181511,-0.3550451499167061,46.30818573792687,48.80347206785891,-1,0,8.91891637727366,-1,-2.3008322422793706,-27.13932934005014,-0.03124620797312389
2021-04-23,80.20999908447266,83.30000305175781,79.95999908447266,82.76000213623047,82.76000213623047,49194000,84.62136570611707,80.3805004119873,76.13963511785752,-0.04726961068503499,-0.2934900420703719,53.64000722332916,49.448343421921614,1,0,8.481730588259552,-1,-0.6923159127609322,,
2021-04-26,83.3499984741211,85.9000015258789,82.69999694824219,85.41000366210938,85.41000366210938,57594500,85.32355542412861,80.7805004119873,76.237445399846,0.3198583925584444,-0.1708203551446086,58.057599518563244,50.596244234807166,0,0,9.086110024282618,1,1.3557562127468916,-27.811692759008224,-0.032020317272548685
2021-04-27,85.66999816894531,87.1500015258789,85.12999725341797,85.20999908447266,85.20999908447266,61909900,85.79502436671349,81.18400039672852,76.57297642674355,0.5878944015268246,-0.019077403810321965,57.61139989904655,51.53159832337242,0,0,9.22204793996994,1,1.3989164600366188,,
2021-04-28,88.8499984741211,89.19999694824219,83.91999816894531,84.0199966430664,84.0199966430664,108920300,85.69013622046826,81.58500022888184,77.47986423729542,0.6962655026687656,0.12399117748549557,54.90747756437404,51.98171555550597,0,0,8.210271983172845,-1,-1.3690758356379036,,
2021-04-29,84.69999694824219,85.2699966430664,82.62999725341797,83.91000366210938,83.91000366210938,51294500,85.822507221112,81.85550041198731,77.88849360286261,0.7644626175877391,0.2520854655059443,54.65215167523998,52.33777370480384,0,0,7.934013618249395,-1,-1.3326419775986937,,
2021-04-30,82.97000122070312,84.0999984741211,81.41999816894531,81.62000274658203,81.62000274658203,46601900,85.83525590864119,81.88200073242187,77.92874555620256,0.6265034452162439,0.3269690614480042,49.49209399391063,51.95834974335141,-1,0,7.90651035243863,-1,-2.1068469417512254,-36.59360847461901,-0.04213116273281137
2021-05-03,81.97000122070312,82.0,78.45999908447266,78.55000305175781,78.55000305175781,66323300,85.94809154312703,81.73800086975098,77.52791019637492,0.26637587359770976,0.3148504238779453,43.555015102870335,50.837905124620605,0,-1,8.420181346752116,1,1.493895551277548,,
2021-05-04,77.94999694824219,78.66999816894531,77.04000091552734,78.61000061035156,78.61000061035156,59194300,86.02186978951335,81.59650077819825,77.17113176688315,-0.014024850188235405,0.24907536906470917,43.6971652069672,49.88580646893348,0,0,8.850738022630196,1,1.4751871525923224,,
2021-05-05,79.05000305175781,79.30000305175781,77.36000061035156,77.83000183105469,77.83000183105469,42310200,86.08516403750936,81.37800102233886,76.67083800716837,-0.29577432443522866,0.1401054303647216,42.208931266873684,48.86222310865884,0,0,9.414326030340987,1,1.4441928331851763,,
2021-05-06,77.62999725341797,78.05999755859375,76.47000122070312,77.88999938964844,77.88999938964844,38661300,85.95420141861908,81.10500106811523,76.25580071761138,-0.508361436912594,0.01041205690925848,42.37151589265223,47.99679547985796,0,0,9.6984007010077,1,1.407304147279461,,
2021-05-07,78.75,79.56999969482422,78.22000122070312,78.80999755859375,78.80999755859375,36954200,85.79261303777545,80.90750083923339,76.02238864069133,-0.5957348313660304,-0.11081732074579932,44.929939034903626,47.58788128719738,0,0,9.770224397084121,1,1.3728228756792704,,
2021-05-10,78.19999694824219,78.30000305175781,75.91999816894531,75.98999786376953,75.98999786376953,45134500,86.026824962845,80.77800064086914,75.52917631889328,-0.882358009725877,-0.26512545854181485,39.18711796605301,46.4677795110448,0,0,10.49764864395172,1,1.3289330124102903,-28.307168585851674,-0.03259077133709917
2021-05-11,73.56999969482422,76.93000030517578,72.75,76.83000183105469,76.83000183105469,51008200,86.13136378133474,80.61000061035156,75.08863743936838,-1.029856103532353,-0.4180715875399225,41.582365396279286,45.8163909624094,0,0,11.042726341966357,1,1.285430545300483,,
2021-05-12,75.08999633789062,76.12999725341797,74.16000366210938,74.63999938964844,74.63999938964844,42531400,86.46528838471625,80.4145004272461,74.36371246977595,-1.3083820857033714,-0.5961336871726123,37.44180160580649,44.69977904819568,0,0,12.101575914940298,1,1.2347843427223837,-24.75799937614436,-0.028504521530820153
2021-05-13,75.20999908447266,75.69999694824219,72.5,73.08999633789062,73.08999633789062,48646800,86.62747293222141,79.9185001373291,73.2095273424368,-1.6353370777359402,-0.8039743652852779,34.80055417863988,43.37988239892157,0,0,13.417945589784608,1,1.1756682191375356,,
2021-05-14,74.0199966430664,75.02999877929688,72.72000122070312,74.58999633789062,74.58999633789062,38355800,86.54916951181085,79.54049987792969,72.53183024404854,-1.753203956647667,-0.9938202835577556,39.26564370803882,42.83131724013721,0,0,14.01733926776231,1,1.1216703450515442,,
2021-05-17,74.22000122070312,75.5199966430664,73.41000366210938,74.6500015258789,74.6500015258789,40779200,86.49725695753911,79.21749992370606,71.93774288987301,-1.8207835310364402,-1.1592129330534926,39.444302134837066,42.37971522609719,0,0,14.5595140676661,1,1.0746277141459841,,
2021-05-18,74.73999786376953,75.7699966430664,74.23999786376953,74.44000244140625,74.44000244140625,31982500,86.54738841456242,78.97600021362305,71.40461201268369,-1.8697328848769104,-1.301316923418176,39.01179006151584,41.930658537486345,0,0,15.142776401878734,1,1.0342090765020824,,
2021-05-19,73.16000366210938,76.97000122070312,72.76000213623047,76.2300033569336,76.2300033569336,73966200,86.26722413826556,78.70700035095214,71.14677656363872,-1.7439839251385933,-1.3898503237622595,44.58915738377189,42.28512505032442,1,0,15.120447574626837,-1,-1.0041536650939142,,
2021-05-20,76.80999755859375,78.2699966430664,76.25,78.05999755859375,78.05999755859375,49135000,86.22045094120571,78.65700035095215,71.09354976069858,-1.4796057562637372,-1.4078014102625551,49.65785328360728,43.2681554814288,0,0,15.126901180507133,1,1.0039216941603586,,
2021-05-21,78.55000305175781,78.80999755859375,77.04000091552734,77.16999816894531,77.16999816894531,40201100,85.72383350709376,78.37750015258788,71.03116679808201,-1.326607361518768,-1.3915626005137978,47.387517381069586,43.81740373471424,0,1,14.692666709011746,-1,-1.8001447931358336,,
2021-05-24,77.26000213623047,78.01000213623047,76.80000305175781,77.44000244140625,77.44000244140625,33194300,84.58338983098722,77.97900009155273,71.37461035211825,-1.1700799893539653,-1.3472660782818313,48.16183195260555,44.396660830433085,0,0,13.208779478868962,-1,-1.787545533421985,,
2021-05-25,77.33000183105469,78.7699966430664,76.83999633789062,77.86000061035156,77.86000061035156,47353100,83.3231638434171,77.61150016784669,71.89983649227626,-1.000606211481582,-1.2779341049217814,49.409107538817295,45.064987058217646,0,0,11.423327351140841,-1,-1.7678254404028872,,
2021-05-26,77.83000183105469,78.58999633789062,77.58999633789062,78.33999633789062,78.33999633789062,30354000,82.24612331639526,77.32750015258789,72.40887698878052,-0.8181344333279554,-1.1859741706030162,50.86418332357694,45.83821322693222,0,0,9.837246327614736,-1,-1.7416692765017296,62.38830052522759,0.07182925520654794
2021-05-27,78.11000061035156,78.43000030517578,77.47000122070312,78.41999816894531,78.41999816894531,35883200,80.98546629443747,77.0529998779297,73.12053346142191,-0.6594668322023409,-1.080672702922881,51.116544422510465,46.54199071967599,0,0,7.864932833015558,-1,-1.7117183802980984,,
2021-05-28,78.66000366210938,81.08999633789062,78.66000366210938,80.08000183105469,80.08000183105469,40952700,80.59561600146714,76.97599983215332,73.3563836628395,-0.39521737300742643,-0.9435816369397901,56.149182797138884,47.82294966333771,0,0,7.23923233862763,-1,-1.6727255687242168,-18.385862611091397,-0.021168116562985898
2021-06-01,81.01000213623047,82.91000366210938,80.66000366210938,80.80999755859375,80.80999755859375,43433000,81.02536284708765,77.08899955749511,73.15263626790258,-0.12544714183441386,-0.7799547379187148,58.18778709237409,49.204927987209224,0,0,7.87272657918507,1,1.1825001216926938,,
2021-06-02,81.0,82.5999984741211,80.66000366210938,81.97000122070312,81.97000122070312,35203200,81.69368827591174,77.25699958801269,72.82031090011364,0.1798768031199387,-0.5879884297109841,61.26910495987878,50.813484916898496,0,0,8.8733773757981,1,1.2371010982829627,,
2021-06-03,81.12999725341797,81.88999938964844,80.26000213623047,80.27999877929688,80.27999877929688,29812000,82.00402321316214,77.3794994354248,72.75497565768747,0.2822258324378737,-0.4139455772812125,54.919160927021984,51.360908384914964,0,0,9.249047555474675,1,1.286604106388626,,
2021-06-04,80.91999816894531,82.19000244140625,80.80999755859375,81.58000183105469,81.58000183105469,26387800,82.53660260068703,77.56399955749512,72.59139651430321,0.4629015167167836,-0.2385761584816133,58.483589240960896,52.31059916572109,0,0,9.94520608638382,1,1.336484429763727,,
2021-06-07,81.4000015258789,81.68000030517578,80.37999725341797,81.3499984741211,81.3499984741211,29006800,82.90813678128897,77.69099960327148,72.47386242525398,0.5808334629153364,-0.07469423420222333,57.6156036875226,53.01793310196129,0,0,10.43427435603499,1,1.3830973650995686,,
2021-06-08,81.87000274658203,82.6500015258789,80.44999694824219,80.88999938964844,80.88999938964844,26956600,83.26952184862081,77.93599967956543,72.60247751051004,0.6299160184358641,0.06622781632539415,55.83092205063894,53.39299829511831,0,0,10.66704433811077,1,1.4231798235984046,,
2021-06-09,81.08999633789062,81.68000030517578,79.80000305175781,79.95999908447266,79.95999908447266,28454600,83.47052505070808,78.09249954223633,72.71447403376457,0.5870044234201401,0.17038313774434335,52.30346369241408,53.24772701475774,-1,0,10.756051016943502,1,0.6573006162541504,,
2021-06-10,80.0199966430664,81.70999908447266,79.69999694824219,81.55999755859375,81.55999755859375,28606400,83.77376436080296,78.4384994506836,73.10323454056423,0.6743299247089851,0.2711724951372717,57.301721176539644,53.788259569661996,1,0,10.670529820238727,-1,-0.5317089486361999,,
2021-06-11,81.61000061035156,82.33000183105469,80.69999694824219,81.30999755859375,81.30999755859375,24310900,83.71952729682508,78.84949951171875,73.97947172661242,0.7151196487990035,0.35996192586961806,56.3088035823746,54.124332104690346,0,0,9.740055570212661,-1,-1.3019586762321635,,
2021-06-14,81.51000213623047,81.55000305175781,80.19999694824219,81.55000305175781,81.55000305175781,27830200,83.78690330641629,79.1974998474121,74.60809638840792,0.7580736355173912,0.4395842677991727,57.07774616898648,54.5181206465965,0,0,9.178806918008377,-1,-1.2793116937051385,,
2021-06-15,81.58999633789062,81.68000030517578,80.22000122070312,80.47000122070312,80.47000122070312,26194300,83.60089620132446,79.48849983215332,75.37610346298219,0.6969340359047322,0.4910542214202846,52.592257315049395,54.261338869056885,-1,0,8.224792738342273,-1,-2.060176200087735,,
2021-06-16,80.75,81.44999694824219,78.95999908447266,80.11000061035156,80.11000061035156,29598300,83.17348508782743,79.77199974060059,76.37051439337375,0.6123723745744059,0.5153178520511088,51.14932389543716,53.846403539240924,0,0,6.802970694453677,-1,-1.2577707905151767,,
2021-06-17,80.7699966430664,85.37000274658203,80.56999969482422,84.55999755859375,84.55999755859375,77822800,83.78739531998039,80.1884994506836,76.5896035813868,0.8941272696930582,0.5910797355794987,64.21797039612284,55.229279120158516,1,0,7.197791738593594,1,2.367967558922132,,
