Date,Open,High,Low,Close,Adj Close,Volume,BB_upper,BB_mid,BB_lower,MACD,MACD_signal,RSI,RSI_ema,RSI_signal,MACD_flip,BB_width,BB_diverging,Signal,PnL
2023-03-15,86.7699966430664,90.41999816894531,86.22000122070312,89.68000030517578,89.68000030517578,86177400,88.2568979572199,81.35299987792969,74.44910179863948,2.553792546686779,2.1329131008831688,67.41405580193009,59.468889702253556,0,0,13.80779615858043,1,3.1329131008831688,133.80344162600622
2023-03-16,89.72000122070312,96.69000244140625,89.0199966430664,96.5999984741211,96.5999984741211,115839200,91.4068607413771,81.92399978637695,72.4411388313768,3.3922460345180667,2.3847796876101484,74.55815305962878,61.48079148323692,0,0,18.965721910000298,1,3.3847796876101484,
2023-03-17,96.66000366210938,98.75,95.94000244140625,97.83999633789062,97.83999633789062,94080800,94.50619471261851,82.81199951171875,71.117804310819,4.109413171843073,2.7297063844567333,75.59084191387412,63.36213154065521,0,0,23.388390401799512,1,3.7297063844567333,
2023-03-20,96.30000305175781,96.94000244140625,92.9000015258789,96.80999755859375,96.80999755859375,92008900,96.7225662689315,83.72749938964844,70.73243251036538,4.542300192517416,3.09222514606887,72.94233581653336,64.6394921107723,0,0,25.990133758566117,1,4.09222514606887,
2023-03-21,97.0,99.45999908447266,93.63999938964844,95.93000030517578,95.93000030517578,85285300,98.29797703347604,84.68549957275391,71.07302211203178,4.759493374339826,3.425678791723061,70.66429696187517,65.44279942425268,0,0,27.224954921444265,1,4.425678791723061,
2023-03-22,95.6500015258789,101.69999694824219,95.63999938964844,97.58000183105469,97.58000183105469,110816300,99.91543235782015,85.73399963378907,71.55256690975799,5.007043785246992,3.741951790427847,72.4045283380466,66.37102994609187,0,0,28.362865448062166,1,4.741951790427847,
2023-03-23,100.05000305175781,102.43000030517578,98.66999816894531,100.27999877929688,100.27999877929688,84088900,101.99381154068229,86.7604995727539,71.52718760482551,5.359317581284785,4.065424948599235,75.01627634705292,67.52372946622,0,0,30.466623935856774,1,5.065424948599235,
2023-03-24,99.18000030517578,99.5199966430664,96.73999786376953,97.94999694824219,97.94999694824219,64712400,103.18447631584078,87.75349960327148,72.32252289070217,5.388371633466335,4.330014285572655,68.95149933432266,67.71409878196702,0,0,30.86195342513861,1,5.330014285572655,
2023-03-27,98.0199966430664,98.93000030517578,95.43000030517578,96.61000061035156,96.61000061035156,57461400,103.95821483910731,88.64549980163574,73.33278476416416,5.24283454046099,4.512578336550321,65.66361770608401,67.44070130518263,-1,0,30.625430074943154,-1,2.5125783365503214,
2023-03-28,96.7699966430664,96.94000244140625,92.87000274658203,94.55999755859375,94.55999755859375,59150100,104.23162392131516,89.44449958801269,74.65737525471022,4.905529343345506,4.5911685379093585,60.8807534289538,66.56604158835212,0,0,29.574248666604944,-1,3.5911685379093585,
2023-03-29,96.06999969482422,96.91000366210938,94.87000274658203,96.08999633789062,96.08999633789062,55326000,104.45677272292791,90.33449935913086,76.21222599533381,4.707406606138022,4.614416151555091,63.044298568773414,66.09647585240829,0,0,28.2445467275941,-1,3.6144161515550914,
2023-03-30,98.0,99.52999877929688,97.25,97.87999725341797,97.87999725341797,59678500,104.92523681917734,91.20649909973145,77.48776138028555,4.641328675876352,4.619798656419343,65.45170258493157,66.0105060834114,0,0,27.437475438891795,-1,3.619798656419343,
2023-03-31,96.33999633789062,98.36000061035156,95.2699966430664,98.01000213623047,98.01000213623047,55861100,105.29661004816707,92.03099937438965,78.76538870061223,4.54703634309368,4.60524619375421,65.62683965876417,65.9593505601251,0,-1,26.531221347554833,-1,3.60524619375421,
2023-04-03,96.69999694824219,96.79000091552734,94.80999755859375,96.55999755859375,96.55999755859375,50655300,105.21355254476178,92.80099906921387,80.38844559366596,4.3056726249699295,4.545331479997354,61.860174843060136,65.41279379784977,0,0,24.82510695109582,-1,3.545331479997354,
2023-04-04,97.04000091552734,97.2699966430664,95.20999908447266,95.87000274658203,95.87000274658203,43195900,104.94335966888205,93.48899917602539,82.03463868316872,4.012460181322524,4.438757220262388,60.092679851132026,64.70344527162074,0,0,22.90872098571333,-1,3.4387572202623877,
2023-04-05,94.3499984741211,94.5,91.36000061035156,92.55999755859375,92.55999755859375,52979300,104.6962822036908,93.84849891662597,83.00071562956114,3.472963292456427,4.245598434701195,52.36334746978951,63.05809889804324,0,0,21.695566574129657,-1,3.2455984347011952,-83.22569305270956
2023-04-06,91.47000122070312,92.91000366210938,90.62000274658203,92.47000122070312,92.47000122070312,47778400,104.17310112204757,94.27049903869629,84.367896955345,3.0035234204651573,3.997183431853988,52.16687753513318,61.605936049655234,0,0,19.805204166702566,-1,2.997183431853988,
2023-04-10,91.31999969482422,95.80000305175781,91.0199966430664,95.4800033569336,95.4800033569336,52536300,103.26556821249112,94.9109992980957,86.55643038370029,2.8416145923597185,3.766069663955134,57.86160954242769,61.106692515358226,0,0,16.70913782879083,-1,2.766069663955134,
2023-04-11,96.05999755859375,96.06999969482422,92.69000244140625,94.02999877929688,94.02999877929688,51935800,101.44682055815422,95.51199913024902,89.57717770234383,2.5667099932934576,3.5261977298227984,54.49576126119001,60.225235014802465,0,0,11.869642855810383,-1,2.5261977298227984,
2023-04-12,94.97000122070312,95.0,91.73999786376953,92.33000183105469,92.33000183105469,53383100,100.65597962235394,95.75599937438965,90.85601912642535,2.1864663486576177,3.258251453589762,50.767124775267966,58.9641536495312,0,0,9.799960495928588,-1,2.258251453589762,
2023-04-13,92.79000091552734,93.16000366210938,91.83000183105469,92.08999633789062,92.08999633789062,40572500,100.26467514521417,95.87649917602539,91.48832320683661,1.8444919284921468,2.975499548570239,50.24444809408464,57.80152624213832,0,0,8.776351938377559,-1,1.9754995485702391,
2023-04-14,91.81999969482422,92.97000122070312,90.5,91.75,91.75,38734800,100.35859154453397,95.63399925231934,90.90940696010472,1.52842118569896,2.6860838759959833,49.46747136942355,56.69031892577635,0,0,9.449184584429247,1,3.6860838759959833,
2023-04-17,90.2300033569336,90.69000244140625,88.30000305175781,89.87000274658203,89.87000274658203,47250800,100.46598816030654,95.23549957275391,90.00501098520128,1.1133982167342111,2.371546744143629,45.296367863777746,55.171125450843206,0,0,10.460977175105256,1,3.371546744143629,
2023-04-18,91.61000061035156,92.16000366210938,89.33000183105469,89.77999877929688,89.77999877929688,46246300,100.56911098152537,94.88399963378906,89.19888828605275,0.7683696685398189,2.050911329022867,45.100302970663684,53.8283491201526,0,0,11.37022269547262,1,3.050911329022867,
2023-04-19,88.51000213623047,90.54000091552734,88.22000122070312,89.94000244140625,89.94000244140625,37344500,100.63689500684197,94.58449974060059,88.53210447435922,0.5020556318202978,1.741140189582353,45.55150937571842,52.72477048756138,0,0,12.104790532482752,1,2.741140189582353,
2023-04-20,88.83000183105469,91.58000183105469,88.7300033569336,90.11000061035156,90.11000061035156,47082700,100.39833361390184,94.21099967956543,88.02366574522902,0.3012447090434307,1.4531610934745687,46.05876306409752,51.8359694977662,0,0,12.374667868672816,1,2.4531610934745687,
2023-04-21,89.80000305175781,89.80000305175781,88.05999755859375,88.43000030517578,88.43000030517578,41118300,99.63483728923056,93.61849975585938,87.60216222248819,0.006464107491481741,1.1638216962779513,41.90401403158525,50.51170876894207,0,0,12.032675066742371,-1,0.1638216962779513,-86.9428108118098
2023-04-24,88.11000061035156,88.63999938964844,86.33999633789062,87.56999969482422,87.56999969482422,40423800,99.31909561138323,93.09949989318848,86.87990417499373,-0.2931670575985379,0.8724239455026535,39.91890124830156,49.09933443285667,0,0,12.439191436389507,1,1.8724239455026535,
2023-04-25,86.9000015258789,87.05999755859375,83.76000213623047,83.80000305175781,83.80000305175781,52771500,99.66134794957763,92.4590000152588,85.25665208093996,-0.8253203572430294,0.5328750849535169,32.62298083468668,46.90248728643401,0,0,14.404695868637674,1,1.5328750849535169,-85.67195781485846
2023-04-26,86.51000213623047,87.3499984741211,85.31999969482422,85.94000244140625,85.94000244140625,47786600,99.69268553323467,92.02800025939942,84.36331498556417,-1.0621320183914804,0.2138736642845174,39.394286891255284,45.90139390041018,0,0,15.329370547670493,1,1.2138736642845174,
2023-04-27,86.41000366210938,87.56999969482422,84.08999633789062,87.44000244140625,87.44000244140625,53087200,99.27073077415875,91.59550056457519,83.92027035499163,-1.1159060319021847,-0.052082274952823034,43.66775075250971,45.603574814023446,0,0,15.35046041916712,1,0.947917725047177,
2023-04-28,87.0199966430664,89.75,86.44000244140625,89.37000274658203,89.37000274658203,50652100,98.3307652597544,91.1700008392334,84.00923641871239,-0.9913596531070681,-0.23993775058367206,48.68180096492532,46.01400496747703,1,0,14.32152884104201,-1,-0.23993775058367206,
2023-05-01,91.02999877929688,91.04000091552734,88.61000061035156,89.69000244140625,89.69000244140625,59358700,97.20886558118525,90.75400085449219,84.29913612779913,-0.856955994314589,-0.3633413993298555,49.48464623885872,46.476757136994586,0,0,12.90972945338612,-1,-1.3633413993298555,
2023-05-02,89.31999969482422,90.45999908447266,88.12000274658203,89.91000366210938,89.91000366210938,70483500,96.30568344425252,90.42150115966797,84.53731887508341,-0.7243381472351587,-0.4355407489109161,50.06306522404714,46.95493154860159,0,0,11.768364569169108,-1,-1.435540748910916,
2023-05-03,83.54000091552734,85.4800033569336,81.0199966430664,81.62000274658203,81.62000274658203,109482200,96.20122859813725,89.70900115966796,83.21677372119868,-1.2734913241553443,-0.6031308639598018,34.18072282902712,45.25170371932499,-1,0,12.984454876938571,1,-0.6031308639598016,-100.03257096206715
2023-05-04,81.56999969482422,91.63999938964844,81.11000061035156,86.61000061035156,86.61000061035156,122840500,95.89919098297536,89.41150131225587,82.92381164153637,-1.2911643103971642,-0.7407375532472742,45.40761711556425,45.272492172156895,1,0,12.97537934143898,-1,-0.7407375532472742,
2023-05-05,84.98999786376953,90.43000030517578,84.72000122070312,89.83999633789062,89.83999633789062,78407400,95.61930586171265,89.28000106811524,82.94069627451783,-1.0326330671032053,-0.7991166560184604,51.209011774888666,46.064028119187796,0,0,12.678609587194813,-1,-1.7991166560184604,
2023-05-08,89.98999786376953,95.66000366210938,89.16999816894531,95.04000091552734,95.04000091552734,95503200,95.51358750661754,89.25800094604492,83.00241438547229,-0.4034970205274817,-0.7199927289202647,58.79978922847646,47.762129600426285,0,1,12.511173121145248,-1,-1.7199927289202646,-193.69241991778472
2023-05-09,94.88999938964844,96.16000366210938,93.43000030517578,95.05999755859375,95.05999755859375,68674800,95.73600806358289,89.30950088500977,82.88299370643665,0.09560926692634553,-0.5568723297509426,58.82631722248068,49.2373546167002,0,0,12.853014357146236,1,0.4431276702490574,
2023-05-10,96.41999816894531,99.94000244140625,96.12000274658203,97.0199966430664,97.0199966430664,95619500,96.69562266378293,89.54400062561035,82.39237858743778,0.6419105955512237,-0.31711574469050935,61.44661667729834,50.865256224779955,0,0,14.303244076345152,1,0.6828842553094907,
2023-05-11,98.16000366210938,99.19000244140625,96.13999938964844,97.0999984741211,97.0999984741211,57061000,97.60583214433707,89.79450073242188,81.98316932050669,1.0689911489961474,-0.03989436595317799,61.55416638548357,52.2904442462071,0,0,15.622662823830382,1,0.960105634046822,
2023-05-12,96.83000183105469,97.44999694824219,93.68000030517578,95.26000213623047,95.26000213623047,53790400,98.10039092327766,89.97000083923339,81.83961075518913,1.244635850250944,0.21701167728764645,57.57594001285496,52.99517701509348,0,0,16.26078016808853,1,1.2170116772876465,
2023-05-15,95.19999694824219,97.43000030517578,93.44999694824219,97.4000015258789,97.4000015258789,51749200,99.09722738914644,90.34650077819825,81.59577416725006,1.5387775378698052,0.4813648494040782,60.75296252492415,54.02954841640424,0,0,17.501453221896384,1,1.4813648494040783,
2023-05-16,97.38999938964844,103.27999877929688,97.30999755859375,101.4800033569336,101.4800033569336,90622900,100.9281557565241,90.93150100708007,80.93484625763604,2.0771647322095106,0.8005248259651647,65.98332008550256,55.62338463895068,0,0,19.993309498888067,1,1.8005248259651647,134.3973476416454
2023-05-17,101.79000091552734,104.13999938964844,100.05000305175781,103.75,103.75,75240900,103.0540661078403,91.62200088500977,80.18993566217924,2.656389021441541,1.17169766506044,68.4986942482519,57.34009258685751,0,0,22.86413044566106,1,2.17169766506044,
2023-05-18,103.9800033569336,108.0999984741211,103.93000030517578,107.93000030517578,107.93000030517578,74338700,105.93870500098109,92.51300086975098,79.08729673852088,3.413372303487023,1.6200325927457566,72.52724360842466,59.3650460563998,0,0,26.85140826246021,1,2.6200325927457566,
2023-05-19,106.36000061035156,107.29000091552734,104.62000274658203,105.81999969482422,105.81999969482422,67830600,107.84992892634135,93.3825008392334,78.91507275212545,3.7992324067882066,2.0558725555542465,67.81287799444709,60.49142364813944,0,0,28.934856174215895,1,3.0558725555542465,
2023-05-22,104.68000030517578,108.79000091552734,103.48999786376953,108.0,108.0,65424200,109.93171313812275,94.40400085449218,78.87628857086162,4.232151515977932,2.4911283476389836,69.98376380007714,61.75706900173113,0,0,31.055424567261127,1,3.4911283476389836,
2023-05-23,107.25,110.98999786376953,107.19000244140625,108.12000274658203,108.12000274658203,73099100,111.4418848172027,95.6200008392334,79.79811686126409,4.532676375999472,2.8994379533110815,70.10329943964916,62.86989972678687,0,0,31.643767955938614,1,3.8994379533110815,
2023-05-24,105.9800033569336,108.91000366210938,105.63999938964844,108.2699966430664,108.2699966430664,65910500,112.81784785521319,96.7365005493164,80.65515324341962,4.728441219599162,3.2652386065686976,70.26270728351732,63.85560740101759,0,0,32.16269461179357,1,4.265238606568698,
2023-05-25,117.30999755859375,120.69000244140625,115.80000305175781,120.3499984741211,120.3499984741211,108514700,116.87560827961258,98.38200035095215,79.88839242229173,5.791579733505273,3.7705068319560127,79.66610935098788,65.9636743276803,0,0,36.98721585732085,1,4.770506831956013,318.39997073253954
2023-05-26,122.45999908447266,127.43000030517578,120.88999938964844,127.02999877929688,127.02999877929688,92922800,122.07621570406573,100.26500015258789,78.45378460111004,7.0913996222092095,4.434685390006652,82.88842280451578,68.22030745792503,0,0,43.62243110295569,1,5.434685390006652,
2023-05-30,130.4199981689453,130.7899932861328,123.51000213623047,125.2699966430664,125.2699966430664,98902300,125.82957571314361,102.0439998626709,78.25842401219819,7.888564326170155,5.125461177239353,79.32176796942207,69.7005021927913,0,0,47.57115170094542,1,6.125461177239353,
2023-05-31,122.41999816894531,123.95999908447266,117.86000061035156,118.20999908447266,118.20999908447266,87552200,127.553933842837,103.45899963378906,79.36406542474113,7.8600347097711705,5.672375883745716,66.88827286490564,69.32553828240655,-1,0,48.18986841809587,1,5.672375883745716,-138.17050744993597
2023-06-01,117.29000091552734,121.27999877929688,116.5999984741211,119.47000122070312,119.47000122070312,66032900,128.20148222814026,105.35149955749512,82.50151688684996,7.848622392009474,6.107625185398468,67.85664754732244,69.12968618439534,0,0,45.69996534129031,-1,5.107625185398468,
2023-06-02,120.75,121.66000366210938,117.68000030517578,117.86000061035156,117.86000061035156,52331100,128.67175326070375,106.91399955749512,85.15624585428647,7.62180503006546,6.410461154331866,65.23147279490217,68.60992439912958,0,0,43.515507406417285,-1,5.410461154331866,
2023-06-05,116.58999633789062,119.31999969482422,116.41999816894531,117.93000030517578,117.93000030517578,52602900,129.09048811245705,108.31849975585938,87.5465113992617,7.362824963969217,6.600933916259336,65.29433953229135,68.16784641688449,0,0,41.54397671319535,-1,5.600933916259336,
2023-06-06,117.91000366210938,124.41999816894531,117.73999786376953,124.2300033569336,124.2300033569336,75257500,130.71424645987946,109.77799987792969,88.8417532959799,7.57857786259278,6.796462705526025,70.46961056210083,68.47474830291333,1,0,41.87249316389956,1,8.796462705526025,
2023-06-07,124.02999877929688,125.33999633789062,117.06999969482422,117.83000183105469,117.83000183105469,81755200,130.98599731073477,110.91650009155273,90.8470028723707,7.150708041927544,6.867311772806329,60.58573699340432,67.42288012831213,-1,0,40.13899443836408,-1,4.867311772806329,
2023-06-08,118.30000305175781,122.20999908447266,117.05000305175781,121.05000305175781,121.05000305175781,65246900,131.58400465992864,112.11800041198731,92.65199616404598,6.990859042864969,6.892021226818057,63.36947938651504,66.88242669607251,0,0,38.932008495882656,-1,5.892021226818057,
2023-06-09,123.56999969482422,127.25,123.55000305175781,124.91999816894531,124.91999816894531,75051600,132.45249401388784,113.50900039672851,94.56550677956918,7.094670872972046,6.932551156048855,66.43756943292365,66.82311239431934,0,0,37.88698723431867,-1,5.932551156048855,
2023-06-12,128.52000427246094,130.47999572753906,126.4000015258789,129.19000244140625,129.19000244140625,85394700,133.36912006058617,115.2055004119873,97.04188076338843,7.4357810992297715,7.0331971446850385,69.47548919468932,67.17676263436867,1,0,36.327239297197735,-1,7.0331971446850385,161.9050994522571
2023-06-13,132.32000732421875,132.8300018310547,122.44999694824219,124.52999877929688,124.52999877929688,132461900,133.19145628118503,116.5620002746582,99.93254426813137,7.2465562709816,7.07586896994435,62.79524573541201,66.59256038117445,-1,0,33.25891201305366,-1,5.07586896994435,
2023-06-14,126.52999877929688,127.7300033569336,123.80999755859375,127.33000183105469,127.33000183105469,95888100,133.5883245319567,117.85450019836426,102.12067586477185,7.239083429377757,7.1085118618310315,64.9744718748156,66.37681524699327,0,0,31.467648667184832,-1,6.1085118618310315,
2023-06-15,125.38999938964844,125.69999694824219,122.26000213623047,124.23999786376953,124.23999786376953,85587100,133.4296825138181,118.87900009155274,104.32831766928737,6.904235918715202,7.067656673207866,60.74578776929367,65.6260115833,0,-1,29.101364844530735,-1,6.067656673207866,
2023-06-16,125.81999969482422,125.8499984741211,119.9000015258789,120.08000183105469,120.08000183105469,81846900,133.14514195076472,119.48650016784669,105.82785838492863,6.231358716370252,6.900397081840343,55.50812419564711,64.27695993161295,0,0,27.317283565836092,-1,5.900397081840343,
2023-06-20,119.08999633789062,121.75,117.69999694824219,118.93000030517578,118.93000030517578,58851800,132.2888955044765,120.14200019836426,107.99510489225202,5.541425074675232,6.628602680407321,54.11893668726794,62.92255683236695,0,0,24.293790612224484,-1,5.628602680407321,-89.48845316582198
2023-06-21,118.48999786376953,119.19000244140625,111.66999816894531,112.11000061035156,112.11000061035156,82835600,131.7840693927713,120.34750022888184,108.91093106499238,4.393683071199703,6.181618758565797,46.66084764509218,60.75432894073032,0,0,22.873138327778918,-1,5.181618758565797,
2023-06-22,112.23999786376953,114.0,109.8499984741211,110.69999694824219,110.69999694824219,70754800,131.40541001791075,120.47649993896485,109.54758986001896,3.3319056188360747,5.611676130619853,45.27177052704936,58.68998781890619,0,0,21.857820157891794,-1,4.611676130619853,
2023-06-23,109.30999755859375,111.0999984741211,107.45999908447266,110.01000213623047,110.01000213623047,73545600,131.12383022886885,120.56350021362304,110.00317019837723,2.4070159418797488,4.970744092871832,44.57249085109932,56.807654889865276,0,0,21.12066003049162,-1,3.970744092871832,
2023-06-26,110.94999694824219,112.55000305175781,107.19999694824219,107.51000213623047,107.51000213623047,68557000,131.9190651823036,119.92150039672852,107.92393561115344,1.4555266970634904,4.267700613710163,42.038805610100816,54.83847498589668,0,0,23.99512957115016,1,5.267700613710163,-81.6519214491535
2023-06-27,108.56999969482422,110.97000122070312,107.08000183105469,110.38999938964844,110.38999938964844,59381600,131.3057362397129,119.0895004272461,106.87326461477929,0.9232140873283754,3.598803308433806,45.85705573123548,53.64095241860852,0,0,24.432471624933612,1,4.598803308433806,
2023-06-28,108.20999908447266,111.77999877929688,107.62999725341797,110.16999816894531,110.16999816894531,67534100,130.79355806416737,118.33450050354004,105.8754429429127,0.4780891351740877,2.9746604737818623,45.60988121691006,52.57014292504873,0,0,24.918115121254672,1,3.9746604737818623,
2023-06-29,112.06999969482422,112.76000213623047,109.83999633789062,111.23999786376953,111.23999786376953,58347200,130.82366376373773,117.98600044250489,105.14833712127205,0.2092523063192573,2.4215788402893414,47.10325899500505,51.84122506770957,0,0,25.675326642465677,1,3.4215788402893414,
2023-06-30,113.02999877929688,114.69000244140625,112.41000366210938,113.91000366210938,113.91000366210938,53331900,130.64549499393186,117.7080005645752,104.77050613521855,0.20923243507469635,1.9791095592464123,50.73801154182911,51.69412993092551,0,0,25.87498885871331,1,2.979109559246412,
2023-07-03,115.16000366210938,116.7300033569336,114.51000213623047,115.81999969482422,115.81999969482422,31860000,130.56923447974947,117.60600051879882,104.64276655784819,0.35919680710735236,1.6551270088186003,53.21463996989954,51.89686460278872,1,0,25.926467921901278,1,3.6551270088186003,
2023-07-05,116.0999984741211,117.66000366210938,113.86000061035156,113.94999694824219,113.94999694824219,49501600,130.4660702913573,117.40700035095215,104.34793041054698,0.32342284179753733,1.3887861754143878,50.535824877484195,51.71539263941478,-1,0,26.118139880810332,1,1.3887861754143878,
2023-07-06,112.06999969482422,113.79000091552734,110.30999755859375,113.4800033569336,113.4800033569336,42342000,129.6428033608502,116.86950035095215,104.09619734105411,0.2542167096493131,1.1618722822613727,49.85651504291672,51.46754229321504,0,0,25.546606019796087,-1,0.16187228226137274,
2023-07-07,114.16000366210938,115.33000183105469,113.04000091552734,113.16999816894531,113.16999816894531,37135100,129.50090315056005,116.63650016784668,103.77209718513329,0.1723685659369636,0.9639715389964909,49.3849679964718,51.18986572031594,0,0,25.72880596542676,1,1.963971538996491,
2023-07-10,113.0,113.61000061035156,109.87999725341797,113.58000183105469,113.58000183105469,49330200,129.02652194815983,116.26300010681152,103.4994782654632,0.13898505811479822,0.7989742428201524,50.05775046859328,51.03891702008625,0,0,25.52704368269663,-1,-0.2010257571798476,
2023-07-11,111.66000366210938,113.2699966430664,109.5,111.31999969482422,111.31999969482422,59899500,127.86940802814436,115.58300018310547,103.29659233806657,-0.06903905783394748,0.6253715826893325,46.396838089798685,50.41997316271458,0,0,24.57281569007779,-1,-0.37462841731066754,
2023-07-12,112.88999938964844,115.4000015258789,112.30999755859375,114.58000183105469,114.58000183105469,57993100,125.43514611679036,114.8525001525879,104.26985418838542,0.028823005299628335,0.5060618672113917,51.86535429390656,50.61269064687351,1,0,21.16529192840494,-1,0.5060618672113917,
2023-07-13,115.76000213623047,116.16000366210938,113.58000183105469,115.91999816894531,115.91999816894531,49206700,124.05258623962034,114.42200012207032,104.79141400452029,0.2120613893494152,0.4472617716389964,53.94516924489429,51.05702112660961,0,0,19.261172235100048,-1,-0.5527382283610036,99.68926199516513
2023-07-14,116.16999816894531,122.12000274658203,115.25,115.94000244140625,115.94000244140625,91847300,121.50680826573912,113.8525001525879,106.19819203943666,0.3548033542645044,0.428770088164098,53.97713937169241,51.446370225953984,0,0,15.308616226302462,-1,-0.571229911835902,
2023-07-17,115.94999694824219,118.83999633789062,112.7300033569336,118.31999969482422,118.31999969482422,68593300,119.9322086439873,113.55650024414062,107.18079184429395,0.6524522147496725,0.4735065134812129,57.73617423433882,52.28501076040529,0,1,12.751416799693345,-1,-0.5264934865187871,
2023-07-18,117.55000305175781,118.43000030517578,115.19000244140625,117.93000030517578,117.93000030517578,57980100,119.44213945374237,113.44900016784668,107.45586088195098,0.8471064736222331,0.548226505509417,56.91580794834482,52.902450385463894,0,0,11.986278571791388,-1,-0.451773494490583,
2023-07-19,121.30000305175781,121.66999816894531,115.55000305175781,116.43000030517578,116.43000030517578,70363100,118.94754161099554,113.32400016784668,107.70045872469781,0.870301616914162,0.612641527790366,53.752300424153155,53.01576372395579,0,0,11.247082886297733,-1,-0.38735847220963404,
2023-07-20,114.95999908447266,115.05000305175781,109.23999786376953,110.25,110.25,76340400,118.99162152406913,113.2310001373291,107.47037875058908,0.3855650054973552,0.5672262233317638,43.118636969855004,51.69614682340902,-1,-1,11.521242773480054,1,0.5672262233317638,
