Datetime,Open,High,Low,Close,Adj Close,Volume,BB_upper,BB_mid,BB_lower,MACD,MACD_signal,RSI,RSI_ema,RSI_signal,MACD_flip,BB_width,BB_diverging,Signal,PnL,ROI
2023-01-10 11:30:00-05:00,67.51000213623047,67.66999816894531,67.16999816894531,67.49500274658203,67.49500274658203,4196709,71.08035058656169,65.44338035583496,59.80641012510822,0.9752785547170646,0.6704160990069999,62.20649963974091,59.99630950077078,0,0,11.27394046145347,1,1.6704160990069998,,
2023-01-10 12:30:00-05:00,67.50990295410156,67.81999969482422,67.36000061035156,67.56999969482422,67.56999969482422,3840871,71.26985888935592,65.66563034057617,60.06140179179643,0.9510435994231159,0.7265415990902231,62.624807765252534,60.34677593603501,0,0,11.208457097559489,-1,-0.2734584009097769,,
2023-01-10 13:30:00-05:00,67.55999755859375,68.12000274658203,67.49500274658203,68.08999633789062,68.08999633789062,3347049,71.44749947248039,65.94453010559081,60.44156073870125,0.9626992088314523,0.773773121038469,65.47791340852156,61.03092759903321,0,0,11.00593873377914,-1,-0.22622687896153104,,
2023-01-10 14:30:00-05:00,68.08000183105469,68.1500015258789,67.6500015258789,67.87999725341797,67.87999725341797,4042303,71.524966163114,66.22152996063232,60.91809375815065,0.9441081016711479,0.8078401171650047,63.373909877342605,61.34332523614113,0,0,10.606872404963354,-1,-0.1921598828349953,,
2023-01-10 15:30:00-05:00,67.875,68.0999984741211,67.875,68.06500244140625,68.06500244140625,3680821,71.34883654085938,66.57655506134033,61.80427358182128,0.9335416013517914,0.832980414002362,64.45746551437942,61.75854393990624,0,0,9.544562959038103,-1,-0.167019585997638,,
2023-01-11 09:30:00-05:00,68.38999938964844,68.56999969482422,67.40049743652344,68.14009857177734,68.14009857177734,12438291,71.13697091134013,66.90240497589112,62.667839040442104,0.9206149280103659,0.8505073168039627,64.91124715763486,62.17890436893672,0,0,8.469131870898025,-1,-0.14949268319603726,,
2023-01-11 10:30:00-05:00,68.13999938964844,68.16999816894531,67.22010040283203,67.7300033569336,67.7300033569336,6532639,70.81896598934418,67.18165512084961,63.54434425235504,0.8672817060828493,0.85386219465974,60.37780890446177,61.93875830700673,-1,0,7.27462173698914,-1,-1.14613780534026,,
2023-01-11 11:30:00-05:00,67.73999786376953,68.5,67.62999725341797,68.27010345458984,68.27010345458984,6223066,70.57232264069854,67.44216022491455,64.31199780913055,0.8586977741169619,0.8548293105511844,63.94889686197968,62.20677678100312,1,0,6.260324831567999,-1,0.8548293105511844,,
2023-01-11 12:30:00-05:00,68.2750015258789,68.45999908447266,68.02999877929688,68.375,68.375,4175323,70.32636244942951,67.67316017150878,65.01995789358806,0.8505545572633935,0.8539743598936262,64.61592102700165,62.52799601380293,0,-1,5.306404555841453,-1,-0.14602564010637376,,
2023-01-11 13:30:00-05:00,68.37000274658203,68.4011001586914,68.06999969482422,68.16000366210938,68.16000366210938,2433862,69.95209280182574,67.87841033935547,65.8047278768852,0.8173309096146113,0.8466456698378233,62.08059710007754,62.46834282530621,-1,0,4.147364924940547,-1,-1.1533543301621767,,
2023-01-11 14:30:00-05:00,68.16000366210938,68.72000122070312,68.12999725341797,68.62999725341797,68.62999725341797,4409663,69.17951478709695,68.11141014099121,67.04330549488547,0.8194790401410188,0.8412123438984624,65.28709143724163,62.84417597356426,1,0,2.1362092922114755,-1,0.8412123438984624,,
2023-01-11 15:30:00-05:00,68.63500213623047,69.12999725341797,68.48999786376953,69.08999633789062,69.08999633789062,4925360,69.2655872708191,68.13490982055664,67.00423237029419,0.8485183395695941,0.8426735430326888,68.12782440374576,63.548662430921794,0,1,2.261354900524907,1,1.8426735430326888,,
2023-01-12 09:30:00-05:00,70.06999969482422,70.29000091552734,67.18000030517578,68.55999755859375,68.55999755859375,18248095,69.22817574522178,68.12239952087403,67.01662329652628,0.8193210978723613,0.8380030540006234,61.84773545523113,63.32187216749637,-1,-1,2.2115524486954996,-1,-1.1619969459993766,,
2023-01-12 10:30:00-05:00,68.55999755859375,69.08070373535156,68.16999816894531,69.0238037109375,69.0238037109375,9865513,69.27638760888462,68.13533973693848,66.99429186499233,0.8241075548734926,0.8352239541751972,64.89723724560002,63.53192084457686,1,0,2.2820957438922846,1,2.835223954175197,,
2023-01-12 11:30:00-05:00,69.04000091552734,70.6500015258789,68.81999969482422,70.58999633789062,70.58999633789062,8808941,69.73301561759324,68.21197471618652,66.6909338147798,0.9434045321114013,0.856860069762438,72.80270592433536,64.76802552187799,0,1,3.042081802813442,1,1.856860069762438,,
2023-01-12 12:30:00-05:00,70.58999633789062,71.6500015258789,70.27999877929688,70.94000244140625,70.94000244140625,11366445,70.24400887684287,68.32147483825683,66.3989407996708,1.0540404908305305,0.8962961539760566,74.20101772764575,66.02575781598036,0,0,3.8450680771720727,1,1.8962961539760566,,
2023-01-12 13:30:00-05:00,70.9489974975586,71.51000213623047,70.51000213623047,70.82499694824219,70.82499694824219,6853142,70.66492236504175,68.4702247619629,66.27552715888405,1.119535000448323,0.9409439232705099,72.87519425952819,66.9390160084534,0,0,4.389395206157701,1,1.94094392327051,,
2023-01-12 14:30:00-05:00,70.81999969482422,71.08000183105469,70.43000030517578,70.76000213623047,70.76000213623047,6635185,70.98040540062642,68.6447250366211,66.30904467261577,1.152905357732564,0.9833362101629207,72.09121785295638,67.62597625438713,0,0,4.671360728010654,1,1.9833362101629208,,
2023-01-12 15:30:00-05:00,70.76499938964844,70.93000030517578,70.31999969482422,70.83000183105469,70.83000183105469,4617429,71.24642639150566,68.82670021057129,66.40697402963691,1.1714957231949938,1.0209681127693353,72.43515646726593,68.26720028277097,0,0,4.8394523618687515,1,2.020968112769335,,
2023-01-13 09:30:00-05:00,69.83999633789062,70.93000030517578,69.2300033569336,70.6050033569336,70.6050033569336,12964046,71.44011212664321,68.98145027160645,66.52278841656968,1.154761849502691,1.0477268601160064,69.47158523696942,68.42778494333076,0,0,4.917323710073532,1,2.0477268601160064,,
2023-01-13 10:30:00-05:00,70.61000061035156,70.95999908447266,69.53009796142578,69.88999938964844,69.88999938964844,7138031,71.49093755361949,69.10120010375977,66.71146265390004,1.0714542319887954,1.0524723344905642,60.93909965607192,67.42929357169625,-1,0,4.779474899719446,-1,-0.9475276655094358,,
2023-01-13 11:30:00-05:00,69.88999938964844,70.43990325927734,69.51499938964844,70.26499938964844,70.26499938964844,5458348,71.56837064723761,69.23595008850097,66.90352952976433,1.0238889563640612,1.0467556588652636,63.473001788591,66.90178800061555,0,-1,4.664841117473287,-1,0.04675565886526356,,
2023-01-13 12:30:00-05:00,70.26170349121094,70.5,70.0,70.31990051269531,70.31990051269531,3556252,71.66321917248013,69.34744529724121,67.03167142200229,0.9793340413300342,1.0332713353582177,63.842810297344364,66.49392430684607,0,0,4.631547750477836,-1,0.03327133535821769,,
2023-01-13 13:30:00-05:00,70.31999969482422,70.96990203857422,70.30000305175781,70.75990295410156,70.75990295410156,6373317,71.78233487206951,69.49144058227539,67.20054629248126,0.9683657523263207,1.0202902187518383,66.7483982592525,66.52785416716692,1,0,4.581788579588249,-1,1.0202902187518381,,
2023-01-13 14:30:00-05:00,70.75499725341797,70.94999694824219,70.5,70.93499755859375,70.93499755859375,3707051,71.90994673859055,69.63494033813477,67.35993393767899,0.9627045171139486,1.0087730784242603,67.85540355449055,66.7048607521434,0,0,4.55001280091156,-1,0.008773078424260339,,
2023-01-13 15:30:00-05:00,70.93499755859375,71.0999984741211,70.81009674072266,71.01000213623047,71.01000213623047,3821473,72.01998392445633,69.77843551635742,67.53688710825851,0.9532813559229822,0.9976747339240047,68.34161543653148,66.92309471006182,0,0,4.483096816197815,-1,-0.002325266075995258,,
2023-01-17 09:30:00-05:00,70.87000274658203,72.66000366210938,70.77999877929688,71.9572982788086,71.9572982788086,13446701,72.21603312705668,69.98980026245117,67.76356739784566,1.010602715583886,1.000260330255981,73.74341548482614,67.83247081336373,0,1,4.4524657292110135,-1,0.00026033025598093396,60.53500216737778,0.06053500216737779
2023-01-17 10:30:00-05:00,71.96530151367188,72.02999877929688,70.65299987792969,71.18569946289062,71.18569946289062,6627273,72.27232275302416,70.13558006286621,67.99883737270827,0.9824437303950191,0.9966970102837885,64.1430103707815,67.34054275435277,-1,-1,4.27348538031589,-1,-1.0033029897162113,,
2023-01-17 11:30:00-05:00,71.18499755859375,71.68000030517578,71.17500305175781,71.50499725341797,71.50499725341797,3747715,72.34703314950177,70.29207992553711,68.23712670157245,0.9746569562817768,0.9922889994833862,66.10925038611964,67.17637043858835,0,0,4.109906447929319,-1,-0.007711000516613775,,
2023-01-17 12:30:00-05:00,71.51000213623047,72.2300033569336,71.48500061035156,72.03050231933594,72.03050231933594,3860187,72.42681525383942,70.48560485839843,68.54439446295744,0.9993696375907035,0.9937051271048497,69.1113639287002,67.43436957060327,1,1,3.88242079088198,-1,0.9937051271048496,,
2023-01-17 13:30:00-05:00,72.03500366210938,72.27989959716797,71.76000213623047,71.8949966430664,71.8949966430664,3385848,72.48469706321312,70.64885482788085,68.81301259254859,0.9965330275452402,0.9942707071929278,67.45213279051377,67.43673799992467,0,0,3.6716844706645304,-1,-0.005729292807072239,,
2023-01-17 14:30:00-05:00,71.88999938964844,71.91000366210938,71.55999755859375,71.65499877929688,71.65499877929688,3908956,72.51520204436702,70.77710494995117,69.03900785553532,0.963808981795296,0.9881783621134014,64.49859682637613,67.04498584345153,-1,-1,3.4761941888316983,-1,-1.0118216378865985,,
2023-01-17 15:30:00-05:00,71.6500015258789,71.69999694824219,71.30169677734375,71.58999633789062,71.58999633789062,3765495,72.37020747921123,70.92860488891601,69.4870022986208,0.9220015263315133,0.9749429949570237,63.6852192391396,66.59701696287661,0,0,2.883205180590437,-1,-0.025057005042976255,,
2023-01-18 09:30:00-05:00,72.19989776611328,72.77999877929688,71.6500015258789,72.375,72.375,11292510,72.38405876757278,71.09616470336914,69.8082706391655,0.9413606322608388,0.9682265224177867,68.80198559510589,66.89101278050718,1,0,2.5757881284072823,-1,0.9682265224177868,,
2023-01-18 10:30:00-05:00,72.37999725341797,72.41000366210938,70.8499984741211,71.09500122070312,71.09500122070312,7560700,72.38825345702637,71.12141494750976,69.85457643799316,0.8436921017229793,0.9433196382788253,55.15543146354347,65.32626860491202,-1,0,2.533677019033206,-1,-1.0566803617211749,,
2023-01-18 11:30:00-05:00,71.1050033569336,71.25,70.5,70.93460083007812,70.93460083007812,4327504,72.38814025795432,71.12114486694335,69.85414947593239,0.7447609756765274,0.9036079057583657,53.71756389289231,63.77844130997605,0,0,2.533990782021931,1,1.9036079057583657,,
2023-01-18 12:30:00-05:00,70.92500305175781,71.26000213623047,70.58999633789062,70.97989654541016,70.97989654541016,3493795,72.39043131726768,71.12888984680175,69.86734837633583,0.6623768630378208,0.8553616972142567,54.08160771127937,62.48553016348316,0,0,2.5230829409318574,-1,-0.1446383027857433,,
2023-01-18 13:30:00-05:00,70.96499633789062,71.16000366210938,70.55000305175781,71.11000061035156,71.11000061035156,3219268,72.39663679587323,71.14638977050781,69.89614274514238,0.6006611234098074,0.8044215824533668,55.17230022406176,61.510432838226976,0,0,2.5004940507308504,-1,-0.1955784175466332,,
2023-01-18 14:30:00-05:00,71.11070251464844,71.18000030517578,70.83999633789062,71.08000183105469,71.08000183105469,3445755,72.40120769700087,71.15888977050781,69.91657184401475,0.5430701299293048,0.7521512919485545,54.84879585089376,60.62221457324922,0,0,2.4846358529861163,-1,-0.24784870805144554,,
2023-01-18 15:30:00-05:00,71.08000183105469,71.08000183105469,70.5,70.52999877929688,70.52999877929688,3418671,72.40455553222304,71.15513954162597,69.9057235510289,0.44788526048179733,0.691298085655203,49.15768920089329,59.093611190268426,0,0,2.4988319811941437,1,1.6912980856552031,,
2023-01-19 09:30:00-05:00,68.9749984741211,69.25360107421875,68.25,68.45999908447266,68.45999908447266,12632214,72.7186416073305,71.0836395263672,69.44863744540389,0.2030779340001203,0.5936540553241865,34.60464400479832,55.828415565539075,0,0,3.2700041619266074,1,1.5936540553241865,,
2023-01-19 10:30:00-05:00,68.4800033569336,68.68000030517578,67.51000213623047,67.64119720458984,67.64119720458984,8888761,73.15254848732963,70.95244941711425,68.75235034689888,-0.056354485245407204,0.4636523472102677,30.72931537873363,52.48186887396501,0,0,4.400198140430746,1,1.4636523472102678,,
2023-01-19 11:30:00-05:00,67.63999938964844,68.12000274658203,67.26499938964844,67.90480041503906,67.90480041503906,6163988,73.39288907461365,70.83169441223144,68.27049974984924,-0.2379431104846077,0.3233332556712926,33.31834528178315,49.926732395007434,0,0,5.122389324764413,1,1.3233332556712927,,
2023-01-19 12:30:00-05:00,67.8949966430664,68.12000274658203,67.72000122070312,67.83000183105469,67.83000183105469,3767343,73.56180773408173,70.6851993560791,67.80859097807647,-0.38346863712393997,0.18197287711224608,32.94210413734178,47.662115293985345,0,0,5.7532167560052585,1,1.181972877112246,,
2023-01-19 13:30:00-05:00,67.82499694824219,68.55000305175781,67.82499694824219,68.48999786376953,68.48999786376953,4448521,73.59055529273661,70.5629493713379,67.53534344993918,-0.4404650939937511,0.05748528289104663,39.440386645037556,46.56588480745897,0,0,6.0552118427974335,1,1.0574852828910466,,
2023-01-19 14:30:00-05:00,68.48999786376953,68.5999984741211,68.2300033569336,68.37999725341797,68.37999725341797,3645453,73.59535701355526,70.43144912719727,67.26754124083928,-0.4888758699284068,-0.05178694767284406,38.766108129420104,45.52591458372046,0,0,6.327815772715979,1,0.9482130523271559,,
2023-01-19 15:30:00-05:00,68.38999938964844,68.41000366210938,67.68000030517578,67.70999908447266,67.70999908447266,4259216,73.5123397830085,70.21908416748047,66.92582855195245,-0.574680452927808,-0.15636564872383685,34.85721296947066,44.103421035153815,0,0,6.5865112310560505,1,0.8436343512761632,,
2023-01-20 09:30:00-05:00,68.01000213623047,68.4000015258789,67.44999694824219,68.05999755859375,68.05999755859375,11465535,73.4529752323404,70.06279907226562,66.67262291219083,-0.6074370946307539,-0.24657993790522026,38.35411244504062,43.336846556472054,0,0,6.780352320149575,1,0.7534200620947797,,
2023-01-20 10:30:00-05:00,68.06999969482422,68.87000274658203,68.01000213623047,68.83000183105469,68.83000183105469,6180417,73.29204039243567,69.92904930114746,66.56605820985925,-0.5647539278526352,-0.3102147358947033,45.30977053171269,43.599903086504135,1,0,6.725982182576416,-1,-0.3102147358947033,,
2023-01-20 11:30:00-05:00,68.83499908447266,68.88999938964844,68.44999694824219,68.7249984741211,68.7249984741211,4790343,73.02063951056577,69.76377410888672,66.50690870720767,-0.5332530942878151,-0.3548224075733256,44.57121472301742,43.729411304705906,0,0,6.513730803358101,-1,-1.3548224075733257,,
2023-01-20 12:30:00-05:00,68.7249984741211,68.95999908447266,68.55349731445312,68.7699966430664,68.7699966430664,3835891,72.737797711454,69.60752410888672,66.47725050631945,-0.49890639816830173,-0.38363920569232085,44.985069872039,43.89683244701698,0,0,6.260547205134543,-1,-1.3836392056923208,,
2023-01-20 13:30:00-05:00,68.7699966430664,69.56999969482422,68.75140380859375,69.51499938964844,69.51499938964844,4447066,72.48650781528002,69.50052413940429,66.51454046352856,-0.4068806319864393,-0.38828749095114456,51.448504081627355,44.903721998298366,0,0,5.971967351751459,-1,-1.3882874909511447,,
2023-01-20 14:30:00-05:00,69.51499938964844,69.81999969482422,69.17500305175781,69.7249984741211,69.7249984741211,5445488,72.23891957605787,69.40727424621582,66.57562891637377,-0.3133917926896004,-0.3733083512988357,53.12040608709579,45.999279876804685,0,1,5.663290659684094,-1,-1.3733083512988358,,
2023-01-20 15:30:00-05:00,69.7300033569336,70.12999725341797,69.68000030517578,70.05999755859375,70.05999755859375,6976231,71.79918303746433,69.29152412414551,66.78386521082669,-0.2098505609442185,-0.3406167932279123,55.73884159397055,47.29788810576014,0,0,5.0153178266376415,-1,-1.3406167932279123,,
2023-01-23 09:30:00-05:00,72.2249984741211,75.79000091552734,71.54000091552734,75.56999969482422,75.56999969482422,27038552,73.16512915221873,69.51527404785156,65.8654189434844,0.3132072760592166,-0.2098519793704865,77.75096783447329,51.35829873625522,0,0,7.299710208734325,1,0.7901480206295135,-61.589620738630884,-0.06158962073863088
2023-01-23 10:30:00-05:00,75.56500244140625,76.13990020751953,75.12000274658203,75.50499725341797,75.50499725341797,11645030,74.20305570940414,69.74379386901856,65.28453202863298,0.714255731080101,-0.02503043728036899,77.26279655293563,54.81223177847927,0,0,8.918523680771159,1,0.974969562719631,,
2023-01-23 11:30:00-05:00,75.50499725341797,76.02999877929688,75.38500213623047,75.44999694824219,75.44999694824219,7544482,75.05569342338757,69.96729888916016,64.87890435493276,1.015940328406316,0.183163715856968,76.82327582715278,57.74703765163574,0,0,10.17678906845481,1,1.183163715856968,,
2023-01-23 12:30:00-05:00,75.44999694824219,75.84989929199219,75.38999938964844,75.59500122070312,75.59500122070312,6612628,75.82747474362024,70.19154891967773,64.55562309573521,1.252292529488912,0.3969894785833568,77.191661697692,60.33965419110991,0,0,11.271851647885029,1,1.3969894785833568,,
2023-01-23 13:30:00-05:00,75.5999984741211,76.18000030517578,75.59500122070312,75.91000366210938,75.91000366210938,7576913,76.5903735868232,70.43304901123047,64.27572443563773,1.4483260153553914,0.6072567859377638,78.00938448825562,62.69561823072934,0,0,12.314649151185478,1,1.6072567859377638,,
2023-01-23 14:30:00-05:00,75.91000366210938,76.08000183105469,75.01000213623047,76.04000091552734,76.04000091552734,11291989,77.33386018799978,70.70854911804199,64.0832380480842,1.5957785157758053,0.8049611319053721,78.35428147726886,64.7834399969346,0,0,13.250622139915578,1,1.804961131905372,,
2023-01-23 15:30:00-05:00,76.04499816894531,76.58999633789062,75.82499694824219,76.55000305175781,76.55000305175781,7967207,78.11687587715474,71.11304931640625,64.10922275565775,1.7338024000121663,0.990729385526731,79.69946634809327,66.77224351042243,0,0,14.007653121496986,1,1.990729385526731,,
2023-01-24 09:30:00-05:00,73.75,75.64119720458984,73.41999816894531,74.45999908447266,74.45999908447266,23161877,78.41231457059534,71.4539894104004,64.49566425020545,1.6554583757414179,1.1236751835696683,62.54546028866531,66.20867241418814,-1,0,13.916650320389891,-1,-0.8763248164303317,,
2023-01-24 10:30:00-05:00,74.46499633789062,74.95999908447266,73.91470336914062,74.88500213623047,74.88500213623047,8559110,78.71430024482284,71.80299949645996,64.89169874809708,1.609115484777874,1.2207632438113094,64.23139877200177,65.9450359285633,0,0,13.822601496725753,-1,0.2207632438113094,,
2023-01-24 11:30:00-05:00,74.8916015625,74.93000030517578,74.18000030517578,74.27120208740234,74.27120208740234,5277606,78.86395037818261,72.12505950927735,65.38616864037209,1.5055053471104287,1.2777116644711333,60.028813152758254,65.15620622512263,0,0,13.477781737810517,-1,0.27771166447113327,,
2023-01-24 12:30:00-05:00,74.2699966430664,74.2699966430664,73.5999984741211,74.14730072021484,74.14730072021484,4995687,78.98574774615118,72.40792465209961,65.83010155804804,1.3972886874858261,1.3016270690740719,59.18697386605224,64.36030857724658,0,0,13.155646188103134,-1,0.3016270690740719,,
2023-01-24 13:30:00-05:00,74.13500213623047,74.45999908447266,73.9800033569336,74.02339935302734,74.02339935302734,5051746,79.0325224200588,72.69009475708008,66.34766709410135,1.2866961677480333,1.298640888808864,58.306390908825556,63.55311955479045,0,-1,12.684855325957443,-1,0.2986408888088641,,
2023-01-24 14:30:00-05:00,74.02999877929688,74.48999786376953,73.98999786376953,74.44999694824219,74.44999694824219,4213986,78.97951378125289,73.02709465026855,67.07467551928421,1.2194169799051053,1.2827961070281124,60.486206971616085,63.14419787703387,0,0,11.904838261968678,-1,0.2827961070281124,,
2023-01-24 15:30:00-05:00,74.44499969482422,74.80000305175781,74.17500305175781,74.70999908447266,74.70999908447266,4765112,78.89322744578706,73.3595947265625,67.82596200733795,1.173549786851055,1.2609468429927009,61.79716605099789,62.9645936335624,0,0,11.067265438449112,-1,0.2609468429927009,,
2023-01-25 09:30:00-05:00,72.9000015258789,73.95999908447266,72.11000061035156,72.51000213623047,72.51000213623047,14788225,78.69399144527196,73.5435947418213,68.39319803837063,0.9487418330389517,1.1985058410019511,47.451512953188924,60.896182876179275,0,0,10.300793406901334,-1,0.19850584100195112,-39.66618404256577,-0.03966618404256577
